County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"San Diego County, CA",6073,Large central metro,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan,CA,9,3338330,1,0.084,0.01,4,91421,0.027,0.005,3735,112,30,0.9,-0.28,-0.33,0.006,5164,155,45,1.3,358126,10728,4081,122,0,30,SustainedHotspot,,High,High,0.03,143907,4311,,,-0.001,0.03,,,0.031,140305,4203,,,206,3.6,0.75,0.06,0.75,0.19,0.26,0.06,-0.04,-0.01,-0.01,-0.02,-0.04,-0.01,-0.01,20,5747,622,1459,1,0.95,1,1,3313738,0.993,1668881,0.5,34813,,2084,0.009,32729,,14631,,0,-0.0033,0,0,3305762,0.999,1665260,0.583,217783,0.935,126737,0.544,3087979,0.999,1538523,0.586,743271,0.999,305216,0.63,0.09,0.13,0.15,2.9,0.05,0.34,0,0.12,0.56,0.277
"Broward County, FL",12011,Large fringe metro,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,FL,4,1952778,0.317,0.091,0.006,1,13150,0.007,0.005,3401,174,120,6.1,-0.19,-0.15,0.005,4188,214,141,7.2,352795,18066,4522,232,0,32,SustainedHotspot,,High,High,0.077,70780,3625,,,-0.014,-0.12,,,0.091,80060,4100,,,304,6.4,0.78,0.11,0.84,0.32,0.44,0.15,-0.37,-0.01,-0.03,-0.04,-0.05,-0.04,-0.02,15,4731,540,1052,1,1,1,1,1423489,0.729,1199050,0.614,11119,0.007,1082,0.008,10037,0.007,2263,,-0.0002,-0.0026,0,-0.0033,1422895,0.846,1198975,0.713,96502,0.69,77911,0.557,1326393,0.86,1121064,0.727,336827,0.999,285332,0.853,0.15,0.13,0.17,2.8,0.28,0.31,0,0.04,0.584,0.605
"King County, WA",53033,Large central metro,"Seattle-Tacoma-Bellevue, WA",Metropolitan,WA,10,2252782,0.566,0.296,0.007,3,65772,0.029,0.004,3372,150,29,1.3,0.04,0.21,0.004,3241,144,24,1.1,152022,6748,1874,83,0,26,SustainedHotspot,,High,High,0.072,57687,2561,,,0.008,0.45,,,0.064,39833,1768,,,113,2.8,0.86,0.06,0.65,0.17,0.31,0.07,-0.05,0.01,0,0,-0.01,0.01,0,20,4030,484,817,1,0.95,1,1,1674892,0.743,1560026,0.692,8462,0.004,855,0.006,7607,0.004,1159,0.004,,,,,1674453,0.86,1559916,0.801,120692,0.829,110743,0.76,1553761,0.863,1449173,0.805,280966,0.923,269316,0.885,0.06,0.1,0.14,2.5,0.07,0.1,0.01,0.19,0.285,0.282
"Clark County, NV",32003,Large central metro,"Las Vegas-Henderson-Paradise, NV",Metropolitan,NV,9,2266715,1,0.736,0.007,1,21541,0.01,0.004,3257,144,101,4.5,0.01,-0.11,0.004,3238,143,113,5,320777,14152,5660,250,0,48,SustainedHotspot,,High,High,0.074,42519,1876,2,0.83,-0.013,0.2,1,-0.08,0.087,35551,1568,1,0.91,350,6.1,0.79,0.1,0.86,0.24,0.36,0.09,-0.2,0,-0.01,0,-0.01,0,0,26,5757,661,1178,0.96,0.96,1,0.96,1315785,0.58,1086479,0.479,13302,0.007,1071,0.006,12231,0.007,3274,0.01,0.0004,-0.0017,0.0006,0.006,1315753,0.685,1086470,0.565,91003,0.518,66746,0.38,1224750,0.701,1019724,0.584,291369,0.85,252471,0.737,0.13,0.14,0.15,2.8,0.12,0.32,0,0.1,0.74,0.634
"Orange County, CA",6059,Large central metro,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan,CA,9,3175692,0.24,0.08,0.01,3,81888,0.026,0.004,3237,102,52,1.6,0.2,0.73,0.003,2692,85,30,0.9,319458,10059,5436,171,0,34,EmergingHotspot,,High,Substantial,0.031,86073,2710,,,-0.003,-0.05,,,0.034,90255,2842,,,148,3,0.78,0.06,0.76,0.14,0.27,0.04,-0.36,0,-0.01,-0.01,-0.02,0,-0.01,28,4858,529,1389,1,1,1,1,2208170,0.695,1955960,0.616,14602,0.005,1500,0.006,13102,0.005,2753,0.006,0.0002,-0.0013,0.0004,0.0026,2201912,0.807,1952208,0.716,165684,0.688,144919,0.601,2036228,0.819,1807289,0.727,456532,0.94,402367,0.829,0.08,0.12,0.15,3,0.02,0.34,0,0.21,0.419,0.466
"Ada County, ID",16001,Medium metro,"Boise City, ID",Metropolitan,ID,10,481587,0.643,0.269,0.001,1,13991,0.029,0.004,3141,652,51,10.6,0.02,1.55,0.004,3086,641,20,4.2,72502,15055,652,135,0,0,SustainedHotspot,,High,High,0.141,24410,5069,0,0.97,-0.075,-0.13,-1,0,0.216,28112,5837,1,0.96,123,9.2,0.68,0.24,0.92,0.65,0.33,0.18,-0.4,0.02,-0.01,0,-0.04,-0.02,-0.05,6,1341,114,317,1,0.83,1,1,268655,0.558,243444,0.506,,,,,2378,0.006,428,0.006,,,-0.0012,0.0022,,,,,,,,,268518,0.726,243380,0.658,68731,0.955,65274,0.907,0.08,0.11,0.15,2.6,0.01,0.09,0.01,0.03,0.137,0.02
"Franklin County, OH",39049,Large central metro,"Columbus, OH",Metropolitan,OH,5,1316756,0.62,0.113,0.004,1,61290,0.047,0.004,3118,237,0,0,-0.13,-1,0.004,3591,273,8,0.6,157296,11946,1602,122,0,3,SustainedHotspot,,High,High,0.094,30704,2332,0,0.99,-0.007,-0.12,0,0.01,0.101,34784,2642,0,0.98,339,7.5,0.83,0.09,0.89,0.2,0.44,0.06,-0.15,0,0,0,0,-0.01,0,13,4527,549,1547,1,1,1,1,770447,0.585,729228,0.554,4415,0.004,535,0.006,3880,0.004,418,0.003,-0.0005,-0.0024,-0.0003,0.0005,770418,0.697,729219,0.66,51706,0.549,46245,0.491,718712,0.711,682974,0.675,146215,0.896,141874,0.87,0.08,0.16,0.12,2.5,0.23,0.06,0,0.06,0.512,0.346
"Suffolk County, NY",36103,Large fringe metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,1476601,0.077,0.076,0.004,2,29422,0.02,0.004,3093,209,17,1.2,-0.08,-0.11,0.004,3374,228,19,1.3,232788,15765,3543,240,0,6,SustainedHotspot,,High,High,0.04,62723,4248,1,0.98,-0.002,0.02,0,0.02,0.042,61394,4158,1,0.96,148,5.2,0.77,0.07,0.62,0.1,0.2,0.04,-0.18,-0.03,-0.01,-0.01,-0.01,-0.01,0,10,2869,396,606,1,0.9,1,1,1053631,0.714,960207,0.65,11581,0.009,900,0.008,10681,0.009,2477,0.01,-0.0002,-0.001,-0.0002,0.0041,1053506,0.822,960166,0.75,66008,0.582,58025,0.512,987498,0.846,902141,0.773,248826,0.972,228457,0.893,0.05,0.07,0.17,3,0.07,0.2,0,0.04,0.215,0.282
"Cuyahoga County, OH",39035,Large central metro,"Cleveland-Elyria, OH",Metropolitan,OH,5,1235072,0.603,0.106,0.004,2,31202,0.025,0.004,2930,237,1,0.1,-0.03,-0.8,0.004,3025,245,5,0.4,139093,11262,2356,191,0,0,SustainedHotspot,,High,High,0.09,35965,2912,1,0.98,-0.005,-0.06,0,0.02,0.094,38199,3093,1,0.96,297,5.2,0.71,0.07,0.79,0.14,0.38,0.05,-0.12,0,0,0,-0.01,0.01,-0.01,22,5738,900,1080,1,0.91,1,1,739689,0.599,694737,0.563,4165,0.004,469,0.005,3696,0.004,653,0.003,0,-0.0009,0.0001,0.0009,739660,0.693,694727,0.651,42998,0.496,38366,0.442,696662,0.71,656361,0.669,200353,0.87,193625,0.841,0.06,0.18,0.19,2.3,0.3,0.06,0,0.03,0.681,0.393
"San Bernardino County, CA",6071,Large fringe metro,"Riverside-San Bernardino-Ontario, CA",Metropolitan,CA,9,2180085,0.469,0.055,0.007,1,24628,0.011,0.004,2916,134,1,0,0.68,-0.97,0.002,1738,80,38,1.7,351963,16144,5540,254,0,30,SustainedHotspot,,High,Substantial,0.049,78491,3600,,,-0.001,-0.09,,,0.05,85807,3936,,,223,6.9,0.82,0.1,0.72,0.22,0.41,0.1,-0.18,-0.01,-0.02,-0.05,-0.05,-0.02,-0.02,20,3216,466,817,1,1,1,1,1189541,0.546,1034206,0.474,11325,0.006,1164,0.006,10161,0.006,1337,0.005,-0.0006,-0.0021,-0.0005,0.0014,1186877,0.658,1032635,0.572,91838,0.473,78287,0.403,1095039,0.68,954348,0.593,226211,0.868,197370,0.758,0.09,0.17,0.12,3.3,0.08,0.54,0,0.07,0.901,0.578
"Wayne County, MI",26163,Large central metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1749343,0.405,0.175,0.005,1,25758,0.015,0.004,2915,167,43,2.5,0.17,0.54,0.003,2484,142,28,1.6,187159,10699,5420,310,0,0,Hotspot,,High,High,0.042,68979,3943,0,0.98,0.004,0.28,0,0,0.038,53729,3071,0,0.98,160,3.7,0.84,0.05,0.76,0.1,0.32,0.03,0.05,0.01,0,-0.04,0,0,0,18,4276,555,1114,1,0.94,1,1,844743,0.483,805286,0.46,5796,0.004,460,0.003,5336,0.004,798,0.003,0.0006,0.0005,0.0006,0.0001,844675,0.572,805273,0.546,30217,0.218,46721,0.337,814458,0.609,758552,0.567,223456,0.808,208629,0.754,0.07,0.23,0.16,2.6,0.38,0.06,0,0.04,0.872,0.72
"Anchorage Municipality, AK",2020,Medium metro,"Anchorage, AK",Metropolitan,AK,10,288000,0.727,0.394,0.001,1,6903,0.024,0.004,2851,990,26,9,0.01,0.44,0.003,2810,976,18,6.2,48255,16755,279,97,3,0,SustainedHotspot,Recent,High,High,0.093,6380,2215,,,0.002,-0.26,,,0.091,8585,2981,,,47,6.5,0.88,0.14,0.93,0.29,0.24,0.07,-0.3,-0.01,-0.01,-0.04,-0.07,-0.01,-0.03,4,719,75,244,1,1,1,1,179085,0.622,156697,0.544,1528,0.006,154,0.007,1374,0.006,168,0.005,-0.001,-0.0015,-0.0009,0.0019,178566,0.742,156354,0.649,12103,0.551,10297,0.469,166463,0.761,146057,0.668,31491,0.933,29491,0.874,0.12,0.09,0.12,2.7,0.05,0.09,0.08,0.1,0.46,0.159
"Hillsborough County, FL",12057,Large central metro,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan,FL,4,1471968,0.461,0.069,0.004,2,40510,0.028,0.004,2843,193,140,9.5,-0.27,0.51,0.005,3874,263,93,6.3,236927,16096,2761,188,0,26,SustainedHotspot,,High,High,0.073,33522,2277,,,-0.015,-0.1,,,0.088,37232,2529,,,418,10.2,0.83,0.09,0.74,0.17,0.4,0.09,-0.15,0,-0.04,-0.08,-0.08,-0.03,-0.03,12,4109,567,681,1,0.92,1,1,918600,0.624,769243,0.523,8292,0.007,768,0.007,7524,0.007,1854,0.004,0,-0.0018,0.0002,-0.0005,918401,0.732,769212,0.613,58665,0.541,48945,0.451,859736,0.75,720267,0.628,214883,0.999,171230,0.8,0.13,0.15,0.15,2.6,0.16,0.3,0,0.04,0.67,0.504
"Pierce County, WA",53053,Large fringe metro,"Seattle-Tacoma-Bellevue, WA",Metropolitan,WA,10,904980,0.227,0.119,0.003,0,12697,0.014,0.004,2759,305,25,2.8,0.05,0.39,0.003,2618,289,18,2,83884,9269,805,89,0,17,SustainedHotspot,,High,High,0.147,14981,1655,,,0.001,0.35,,,0.145,11130,1230,,,98,6.5,0.79,0.15,0.95,0.3,0.57,0.21,-0.18,0,-0.01,0.02,0,0,-0.04,6,1496,192,194,1,1,1,1,544394,0.602,486107,0.537,4643,0.006,486,0.007,4157,0.006,618,0.005,,,,,544311,0.714,486071,0.638,39046,0.58,32978,0.49,505265,0.727,453093,0.652,115995,0.903,107682,0.839,0.07,0.11,0.14,2.6,0.07,0.11,0.01,0.07,0.487,0.257
