County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"King County, WA",53033,Large central metro,"Seattle-Tacoma-Bellevue, WA",Metropolitan,WA,10,2252782,0.566,0.296,0.007,3,65772,0.029,0.006,2809,125,25,1.1,0.01,-0.32,0.005,2782,123,37,1.6,164026,7281,1986,88,0,54,EmergingHotspot,,High,High,0.065,56929,2527,,,0.014,-0.01,,,0.051,57268,2542,,,105,2.6,0.87,0.05,0.65,0.13,0.27,0.05,-0.1,0.01,0,0.03,0,0,0,20,4037,474,826,1,0.95,1,1,1716918,0.762,1610428,0.715,10944,0.006,1021,0.007,9923,0.006,1667,0.005,0.0004,0.0004,0.0004,0.0013,1716461,0.882,1610310,0.827,124369,0.854,115612,0.794,1592092,0.884,1494698,0.83,286932,0.943,274290,0.901,0.06,0.1,0.14,2.5,0.07,0.1,0.01,0.19,0.285,0.282
"Pima County, AZ",4019,Medium metro,"Tucson, AZ",Metropolitan,AZ,9,1047279,1,0.144,0.003,1,36213,0.035,0.005,2746,262,28,2.7,0.23,-0.36,0.004,2233,213,44,4.2,144615,13809,2736,261,0,0,SustainedHotspot,,High,High,0.116,18458,1762,1,0.98,0.016,0.12,0,-0.01,0.1,16542,1580,1,0.99,118,5.5,0.85,0.11,0.62,0.2,0.39,0.15,-0.06,0.03,0.01,0.04,0,0,0.02,13,2131,405,441,1,0.92,1,1,711524,0.679,625579,0.597,4921,0.005,371,0.005,4550,0.005,1501,0.007,0,-0.0013,0.0001,0.0036,711152,0.785,625350,0.69,48070,0.651,39889,0.54,663082,0.797,585461,0.704,207631,0.977,188426,0.886,0.1,0.18,0.2,2.5,0.03,0.38,0.02,0.03,0.883,0.298
"Allegheny County, PA",42003,Large central metro,"Pittsburgh, PA",Metropolitan,PA,3,1216045,0.525,0.095,0.004,3,61133,0.05,0.005,2676,220,40,3.3,0.14,-0.13,0.005,2344,193,46,3.8,132673,10910,2343,193,0,13,SustainedHotspot,,High,High,0.071,30068,2473,1,0.98,0.004,-0.01,0,0,0.067,30474,2506,1,0.98,242,4.9,0.88,0.06,0.88,0.12,0.25,0.03,-0.07,-0.01,-0.01,0.01,-0.01,0.01,0,22,4916,569,1160,1,0.91,1,1,976304,0.803,748278,0.615,22374,0.021,317,0.004,22057,0.022,10562,0.045,0.007,-0.0004,0.0076,0.0187,976188,0.916,748219,0.702,50675,0.67,40593,0.536,925513,0.935,707626,0.715,292624,0.999,187920,0.799,0.04,0.12,0.19,2.2,0.13,0.02,0,0.04,0.251,0.11
"Oakland County, MI",26125,Large fringe metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1257584,0.291,0.126,0.004,1,17236,0.014,0.005,2671,212,27,2.1,0.07,0,0.005,2490,198,27,2.1,146943,11685,2692,214,0,0,Hotspot,,High,High,0.076,29860,2374,0,0.95,0.004,-0.05,-1,-0.01,0.072,31411,2498,1,0.95,223,5.9,0.79,0.07,0.76,0.16,0.24,0.03,-0.07,0,0,0.01,0.02,0,0,13,3764,392,723,1,1,1,1,819145,0.651,771105,0.613,2595,0.002,61,0.001,2534,0.003,693,0.003,-0.0005,-0.0011,-0.0005,0.0003,819088,0.75,771088,0.707,51699,0.552,50610,0.54,767389,0.769,720478,0.722,197919,0.909,188201,0.865,0.05,0.09,0.17,2.5,0.14,0.04,0,0.08,0.114,0.156
"Kern County, CA",6029,Medium metro,"Bakersfield, CA",Metropolitan,CA,9,900202,1,0.023,0.003,1,8914,0.01,0.005,2642,293,21,2.3,0.2,-0.51,0.004,2202,245,43,4.8,148990,16551,1669,185,0,0,SustainedHotspot,,High,High,0.064,33703,3744,,,0.004,0.06,,,0.06,31888,3542,,,154,13.6,0.87,0.2,0.87,0.46,0.36,0.13,0.13,0.01,0,-0.01,-0.01,-0.01,-0.01,10,1133,147,379,1,1,1,1,471095,0.523,402470,0.447,4626,0.006,597,0.007,4029,0.006,619,0.006,-0.001,-0.0036,-0.0007,0.0022,470077,0.646,401950,0.552,42295,0.489,34988,0.405,427782,0.667,366962,0.572,87628,0.866,76507,0.756,0.09,0.22,0.11,3.2,0.05,0.55,0.01,0.05,0.966,0.689
"Fresno County, CA",6019,Medium metro,"Fresno, CA",Metropolitan,CA,9,999101,1,0.025,0.003,1,24424,0.024,0.005,2620,262,37,3.7,0.19,0.19,0.004,2195,220,31,3.1,148938,14907,2131,213,0,0,SustainedHotspot,,High,High,0.101,31676,3170,,,0.015,0.02,,,0.086,31024,3105,,,236,13,0.9,0.17,0.89,0.3,0.29,0.06,0.04,0,0.01,-0.02,0,0.03,0.01,9,1820,202,324,1,0.78,1,1,607362,0.608,521584,0.522,4595,0.006,596,0.006,3999,0.006,824,0.007,-0.0008,-0.0037,-0.0004,0.0034,606033,0.748,520828,0.643,51385,0.553,44151,0.475,554648,0.773,476677,0.665,124293,0.991,105311,0.84,0.1,0.24,0.13,3.2,0.05,0.54,0.01,0.1,0.961,0.616
"Dallas County, TX",48113,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2635516,0.348,0.091,0.008,2,40184,0.015,0.005,2614,99,77,2.9,-0.16,-0.27,0.006,3095,117,106,4,404637,15353,5356,203,0,39,SustainedHotspot,,Substantial,High,0.053,43776,1661,1,0.99,-0.007,-0.03,0,0.01,0.06,44924,1705,1,0.98,262,4.3,0.9,0.06,0.92,0.17,0.4,0.04,-0.24,0,-0.02,-0.01,-0.04,-0.02,-0.01,31,6121,764,2152,1,0.94,1,1,1633139,0.62,1401774,0.532,11504,0.005,1052,0.005,10452,0.005,1855,0.006,0.0031,0.0024,0.0032,0.0044,1632764,0.749,1401650,0.643,129901,0.581,105776,0.473,1502863,0.769,1295874,0.663,267618,0.916,236933,0.811,0.21,0.17,0.11,2.8,0.23,0.41,0,0.07,0.754,0.6
"San Bernardino County, CA",6071,Large fringe metro,"Riverside-San Bernardino-Ontario, CA",Metropolitan,CA,9,2180085,0.469,0.055,0.007,1,24628,0.011,0.005,2592,119,85,3.9,0.1,-0.11,0.005,2362,108,95,4.4,361269,16571,5777,265,0,0,EmergingHotspot,,High,High,0.049,69523,3189,,,0.007,-0.02,,,0.042,70774,3246,,,235,7.2,0.82,0.09,0.69,0.16,0.39,0.07,0.08,0.01,0.01,-0.03,-0.02,-0.01,0,20,3258,453,805,1,1,1,1,1232831,0.565,1077614,0.494,9095,0.005,898,0.005,8197,0.005,1416,0.005,-0.0015,-0.0048,-0.0011,0.0014,1230110,0.682,1076039,0.596,97890,0.504,83180,0.429,1132220,0.703,992859,0.617,230547,0.885,202460,0.777,0.09,0.17,0.12,3.3,0.08,0.54,0,0.07,0.901,0.578
"Hennepin County, MN",27053,Large central metro,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan,MN,5,1265843,0.348,0.224,0.004,1,45730,0.036,0.005,2578,204,18,1.4,0.07,0,0.005,2420,191,18,1.4,156327,12350,1941,153,0,8,SustainedHotspot,,High,High,0.064,63909,5049,1,0.99,0.004,0,0,0.03,0.061,64086,5063,1,0.96,86,2.8,0.92,0.07,0.85,0.21,0.41,0.09,-0.25,-0.01,-0.01,-0.04,-0.02,-0.03,-0.01,10,3080,329,669,1,0.9,1,1,888171,0.702,819577,0.647,5599,0.005,417,0.005,5182,0.005,1155,0.006,0.001,-0.001,0.0012,0.0023,885040,0.821,817180,0.758,58925,0.664,55754,0.628,826115,0.835,761426,0.769,177707,0.968,167798,0.914,0.05,0.11,0.15,2.4,0.14,0.07,0.01,0.07,0.309,0.066
"Macomb County, MI",26099,Large fringe metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,873972,0.202,0.088,0.003,0,0,0,0.005,2317,265,34,3.9,0.11,0.55,0.004,2094,240,22,2.5,122253,13988,2699,309,0,0,SustainedHotspot,,High,High,0.11,19631,2246,0,0.97,0.002,-0.07,-1,0,0.108,21076,2412,1,0.97,64,5,0.83,0.1,0.85,0.19,0.42,0.06,0.07,-0.02,0.01,0.01,0.01,-0.01,-0.01,5,1291,156,214,1,1,1,1,480658,0.55,458116,0.524,1891,0.002,46,0.001,1845,0.003,444,0.003,-0.0001,-0.0004,-0.0001,0.0011,480637,0.635,458111,0.605,22783,0.352,23231,0.358,457854,0.661,434880,0.628,131397,0.863,126418,0.83,0.06,0.11,0.17,2.5,0.12,0.03,0,0.04,0.33,0.57
"Erie County, NY",36029,Large central metro,"Buffalo-Cheektowaga, NY",Metropolitan,NY,2,918702,0.814,0.047,0.003,2,43715,0.048,0.004,2192,239,14,1.5,0.33,-0.22,0.003,1653,180,18,2,109322,11900,1970,214,0,0,SustainedHotspot,,High,High,0.058,33108,3604,1,0.98,0.009,0.04,0,0,0.049,31686,3449,1,0.98,95,4.6,0.85,0.06,0.67,0.07,0.27,0.04,0.13,0.04,0,0.01,-0.01,0.01,0,8,2051,339,383,1,0.88,1,1,612635,0.667,572957,0.624,3526,0.004,284,0.004,3242,0.004,1045,0.006,0.0007,0.0002,0.0007,0.0027,612576,0.768,572943,0.719,39116,0.612,36018,0.564,573460,0.782,536925,0.732,153403,0.908,143913,0.852,0.04,0.15,0.18,2.3,0.13,0.06,0.01,0.04,0.414,0.521
"Sacramento County, CA",6067,Large central metro,"Sacramento-Roseville-Folsom, CA",Metropolitan,CA,9,1552058,0.657,0.039,0.005,1,25467,0.016,0.004,2186,141,17,1.1,0.08,-0.82,0.004,2015,130,96,6.2,161822,10426,2326,150,0,0,Hotspot,,High,High,0.052,56595,3646,,,0.004,0.01,,,0.048,55918,3603,,,141,5.9,0.89,0.08,0.93,0.14,0.24,0.04,-0.07,0.01,0,0.02,0,0,0,10,2370,291,743,1,1,1,1,1014483,0.654,906988,0.584,7114,0.005,719,0.006,6395,0.005,1553,0.007,-0.0001,-0.002,0.0001,0.003,1011577,0.771,905189,0.69,77773,0.633,67911,0.553,933804,0.785,837278,0.704,213358,0.949,192660,0.857,0.06,0.16,0.14,2.8,0.1,0.24,0.01,0.16,0.734,0.388
"Clark County, NV",32003,Large central metro,"Las Vegas-Henderson-Paradise, NV",Metropolitan,NV,9,2266715,1,0.736,0.007,1,21541,0.01,0.004,2101,93,63,2.8,-0.15,-0.03,0.005,2468,109,65,2.9,331107,14607,5963,263,0,76,HighBurdenResolving,,Substantial,High,0.076,51417,2268,1,0.96,0.012,0.02,0,-0.01,0.065,50258,2217,1,0.97,232,4,0.78,0.07,0.85,0.19,0.35,0.07,-0.31,0,-0.01,0.01,0,0,0,26,5777,650,1161,0.96,0.92,1,0.96,1366840,0.603,1130622,0.499,14059,0.007,935,0.005,13124,0.008,3624,0.011,0.0002,-0.0009,0.0003,0.0034,1366806,0.711,1130613,0.588,95083,0.541,71372,0.406,1271723,0.728,1059241,0.607,302010,0.881,257354,0.751,0.13,0.14,0.15,2.8,0.12,0.32,0,0.1,0.74,0.634
"Kent County, MI",26081,Large central metro,"Grand Rapids-Kentwood, MI",Metropolitan,MI,5,656955,0.61,0.066,0.002,0,10338,0.016,0.004,2098,319,16,2.4,-0.05,-0.27,0.004,2214,337,22,3.3,94325,14358,999,152,0,0,SustainedHotspot,,High,High,0.155,17502,2664,1,0.91,0,-0.02,0,-0.02,0.154,17945,2732,1,0.93,150,8.9,0.88,0.13,0.91,0.39,0.44,0.13,-0.19,0,0,-0.01,0,0,0.01,4,1681,147,398,1,1,1,1,380945,0.58,367193,0.559,1229,0.002,44,0.001,1185,0.002,319,0.003,-0.0001,-0.0005,-0.0001,0.0009,380926,0.689,367188,0.664,24813,0.47,25627,0.486,356113,0.712,341561,0.683,82526,0.889,79341,0.855,0.07,0.13,0.14,2.6,0.1,0.11,0,0.03,0.476,0.262
