County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Jefferson County, KY",21111,Large central metro,"Louisville/Jefferson County, KY-IN",Metropolitan,KY,4,766757,0.606,0.172,0.002,1,22271,0.029,0.005,3996,521,22,2.9,0.33,-0.08,0.003,2999,391,24,3.1,111388,14527,1488,194,0,8,SustainedHotspot,,High,High,0.106,21970,2865,1,0.98,-0.023,-0.33,0,0.01,0.128,32556,4246,1,0.98,551,21.7,0.88,0.12,0.92,0.29,0.48,0.14,-0.47,0,-0.02,-0.01,-0.03,0,-0.01,7,2535,336,445,0.86,0.71,1,0.86,522345,0.681,450434,0.587,4667,0.007,492,0.009,4175,0.007,1098,0.009,-0.0022,-0.0024,-0.0021,0.0035,522137,0.798,450413,0.689,35233,0.63,28698,0.513,486904,0.814,421715,0.705,119473,0.935,107601,0.842,0.06,0.15,0.17,2.4,0.22,0.06,0,0.03,0.568,0.355
"Hillsborough County, FL",12057,Large central metro,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan,FL,4,1471968,0.461,0.069,0.004,2,40510,0.028,0.005,3874,263,93,6.3,-0.29,-0.22,0.006,5490,373,119,8.1,234084,15903,2621,178,0,21,SustainedHotspot,,High,High,0.081,36260,2463,,,-0.028,-0.09,,,0.108,39706,2697,,,457,11.1,0.83,0.12,0.81,0.23,0.42,0.12,-0.31,0,-0.04,-0.03,-0.07,-0.04,-0.01,12,4117,555,709,1,0.92,1,1,911313,0.619,757264,0.514,7099,0.006,777,0.007,6322,0.006,935,0.004,-0.0025,-0.0035,-0.0024,0.0004,911119,0.726,757233,0.603,58016,0.535,47807,0.441,853103,0.744,709426,0.619,213260,0.996,168078,0.785,0.13,0.15,0.15,2.6,0.16,0.3,0,0.04,0.67,0.504
"Kings County, NY",36047,Large central metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,2559903,0.133,0.132,0.008,0,15416,0.006,0.005,3856,151,37,1.4,-0.17,0.09,0.005,4619,180,34,1.3,321867,12573,10766,421,0,0,SustainedHotspot,,High,High,0.026,164361,6421,1,0.98,-0.004,0.02,0,0,0.03,160770,6280,1,0.98,140,3.7,0.81,0.05,0.8,0.09,0.17,0.01,0.09,0.01,0,-0.01,-0.01,-0.01,0,13,3780,331,1169,1,0.92,1,1,1635266,0.639,1422357,0.556,31072,0.014,2614,0.015,28458,0.014,2189,0.006,0.0001,-0.004,0.0005,0.0003,1635015,0.759,1422238,0.661,100463,0.577,81678,0.47,1534552,0.775,1340560,0.677,280869,0.763,253014,0.688,0.08,0.21,0.14,2.7,0.3,0.19,0,0.12,0.815,0.912
"Franklin County, OH",39049,Large central metro,"Columbus, OH",Metropolitan,OH,5,1316756,0.62,0.113,0.004,1,61290,0.047,0.004,3486,265,4,0.3,-0.16,-0.2,0.004,4158,316,5,0.4,155063,11776,1578,120,0,0,SustainedHotspot,,High,High,0.097,34045,2586,0,0.98,-0.006,-0.03,0,0,0.103,35010,2659,0,0.98,376,8.3,0.82,0.09,0.9,0.2,0.45,0.06,-0.06,0,0,0.02,0.01,-0.01,0,13,4504,549,1549,1,1,1,1,767201,0.583,724811,0.55,5692,0.005,838,0.009,4854,0.005,395,0.002,-0.0195,-0.0187,-0.0196,-0.01,767172,0.694,724802,0.656,51340,0.545,45553,0.484,715832,0.708,679249,0.672,145886,0.894,141495,0.867,0.08,0.16,0.12,2.5,0.23,0.06,0,0.06,0.512,0.346
"King County, WA",53033,Large central metro,"Seattle-Tacoma-Bellevue, WA",Metropolitan,WA,10,2252782,0.566,0.296,0.007,3,65772,0.029,0.004,3424,152,24,1.1,-0.04,0,0.004,3562,158,24,1.1,150532,6682,1856,82,0,21,SustainedHotspot,,High,High,0.092,50418,2238,,,-0.018,5.3,,,0.11,8004,355,,,123,3,0.84,0.06,0.65,0.17,0.31,0.07,-0.12,0.01,-0.01,-0.01,-0.03,0.01,-0.01,20,4080,491,820,1,0.95,1,1,1671169,0.742,1555740,0.691,,,,,,,,,,,,,1670735,0.858,1555633,0.799,120400,0.827,110307,0.757,1550335,0.861,1445326,0.802,280326,0.921,268861,0.883,0.06,0.1,0.14,2.5,0.07,0.1,0.01,0.19,0.285,0.282
"Suffolk County, NY",36103,Large fringe metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,1476601,0.077,0.076,0.004,2,29422,0.02,0.004,3278,222,15,1,-0.1,-0.29,0.004,3638,246,21,1.4,230459,15607,3530,239,0,1,SustainedHotspot,,High,High,0.041,63015,4268,1,0.97,-0.006,0.05,0,0,0.047,60088,4069,1,0.97,182,6.3,0.79,0.08,0.62,0.11,0.21,0.05,-0.01,-0.02,-0.01,-0.02,-0.02,-0.02,0,10,2880,396,606,1,0.9,1,1,1044718,0.708,950999,0.644,12289,0.01,1013,0.009,11276,0.01,1639,0.006,0.0004,-0.0016,0.0006,0.0012,1044595,0.816,950959,0.742,65290,0.576,56695,0.5,979305,0.839,894264,0.766,246832,0.964,227700,0.89,0.05,0.07,0.17,3,0.07,0.2,0,0.04,0.215,0.282
"Orange County, FL",12095,Large central metro,"Orlando-Kissimmee-Sanford, FL",Metropolitan,FL,4,1393452,0.534,0.065,0.004,1,50190,0.036,0.004,3235,232,94,6.7,-0.31,-0.08,0.005,4669,335,102,7.3,223253,16022,1959,141,0,26,SustainedHotspot,,High,High,0.08,29546,2120,,,-0.018,-0.15,,,0.099,34737,2493,,,364,7.5,0.92,0.11,1,0.31,0.5,0.13,-0.22,0.01,-0.03,0,-0.05,-0.02,-0.03,7,4863,460,852,1,0.86,1,1,955946,0.686,818672,0.588,7635,0.006,899,0.009,6736,0.006,705,0.004,-0.0027,-0.0041,-0.0025,-0.0004,953304,0.801,818199,0.687,73106,0.71,55921,0.543,880198,0.809,762278,0.701,168150,0.98,151362,0.882,0.15,0.16,0.12,2.8,0.2,0.33,0,0.05,0.669,0.554
"Orange County, CA",6059,Large central metro,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan,CA,9,3175692,0.24,0.08,0.01,3,81888,0.026,0.004,3224,102,63,2,0.18,0.62,0.003,2733,86,39,1.2,318305,10023,5418,171,0,29,ModerateBurdenResolving,,High,Substantial,0.032,88386,2783,,,-0.007,-0.03,,,0.038,91329,2876,,,209,4.3,0.78,0.06,0.76,0.15,0.27,0.05,-0.05,0,-0.01,-0.02,-0.03,0,-0.01,28,4862,531,1390,1,1,1,1,2196024,0.692,1944173,0.612,12963,0.005,1593,0.007,11370,0.005,1524,0.003,-0.0009,-0.0035,-0.0007,0.0006,2189773,0.803,1940421,0.712,164508,0.683,143377,0.595,2025265,0.815,1797044,0.723,454121,0.935,400660,0.825,0.08,0.12,0.15,3,0.02,0.34,0,0.21,0.419,0.466
"Mecklenburg County, NC",37119,Large central metro,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan,NC,4,1110356,0.421,0.106,0.003,1,30244,0.027,0.004,3145,283,27,2.4,-0.11,-0.1,0.004,3518,317,30,2.7,149746,13486,1150,104,0,9,SustainedHotspot,,High,High,0.088,40695,3665,1,0.99,-0.013,-0.07,0,0,0.102,43552,3922,1,0.99,180,5.7,0.85,0.11,0.93,0.39,0.54,0.17,-0.14,0,-0.01,-0.01,-0.02,0,0,9,3160,256,574,1,1,1,1,704818,0.635,577160,0.52,13726,0.015,862,0.01,12864,0.015,4904,0.038,0.0048,-0.0012,0.0054,0.0289,703667,0.75,576447,0.615,54635,0.639,42796,0.5,649032,0.762,533651,0.626,124416,0.974,106239,0.832,0.12,0.13,0.11,2.6,0.32,0.14,0,0.06,0.441,0.407
"Riverside County, CA",6065,Large central metro,"Riverside-San Bernardino-Ontario, CA",Metropolitan,CA,9,2470546,0.531,0.063,0.007,2,33576,0.014,0.004,3071,124,60,2.4,-0.24,0.09,0.004,4052,164,55,2.2,362124,14658,4864,197,0,24,SustainedHotspot,,High,High,0.061,75619,3061,,,-0.005,-0.09,,,0.067,83104,3364,,,229,7.2,0.8,0.13,0.81,0.3,0.27,0.1,-0.17,-0.01,-0.02,-0.03,-0.03,-0.03,-0.03,17,3173,390,824,1,1,1,1,1383915,0.56,1200342,0.486,12678,0.006,1556,0.007,11122,0.006,1199,0.003,-0.001,-0.0033,-0.0008,0.0005,1380990,0.666,1198590,0.578,107677,0.497,90428,0.417,1273313,0.686,1108162,0.597,321239,0.878,277885,0.759,0.1,0.15,0.15,3.3,0.06,0.5,0,0.07,0.794,0.559
"Pierce County, WA",53053,Large fringe metro,"Seattle-Tacoma-Bellevue, WA",Metropolitan,WA,10,904980,0.227,0.119,0.003,0,12697,0.014,0.004,3054,337,15,1.7,0.27,-0.25,0.003,2409,266,20,2.2,82901,9161,787,87,0,12,SustainedHotspot,,High,High,0.217,12344,1364,,,0.005,2.63,,,0.212,3401,376,,,128,8.5,0.79,0.15,0.93,0.29,0.56,0.23,-0.15,0,-0.02,-0.01,-0.07,-0.02,-0.04,6,1512,190,194,1,1,1,1,542151,0.599,483136,0.534,,,,,,,,,,,,,542071,0.711,483101,0.634,38872,0.577,32724,0.486,503199,0.725,450377,0.648,115630,0.9,107474,0.837,0.07,0.11,0.14,2.6,0.07,0.11,0.01,0.07,0.487,0.257
"Anchorage Municipality, AK",2020,Medium metro,"Anchorage, AK",Metropolitan,AK,10,288000,0.727,0.394,0.001,1,6903,0.024,0.004,3041,1056,28,9.7,0.12,2.11,0.003,2727,947,9,3.1,47048,16336,269,93,3,0,SustainedHotspot,Continuing,High,High,0.089,7973,2768,,,-0.009,-0.06,,,0.098,8493,2949,,,63,8.7,0.9,0.15,0.95,0.34,0.23,0.09,0,0.01,0,0,-0.03,-0.03,-0.01,4,726,75,245,1,1,1,1,178005,0.618,155512,0.54,1803,0.007,190,0.009,1613,0.007,140,0.004,-0.0021,-0.0101,-0.0013,0.0001,177486,0.737,155170,0.644,12008,0.547,10186,0.464,165478,0.756,144984,0.663,31378,0.93,29402,0.871,0.12,0.09,0.12,2.7,0.05,0.09,0.08,0.1,0.46,0.159
"Clark County, NV",32003,Large central metro,"Las Vegas-Henderson-Paradise, NV",Metropolitan,NV,9,2266715,1,0.736,0.007,1,21541,0.01,0.004,3036,134,98,4.3,-0.18,-0.13,0.004,3711,164,113,5,319081,14077,5594,247,0,43,SustainedHotspot,,High,High,0.08,31011,1368,1,0.82,-0.019,-0.35,-1,-0.12,0.099,47380,2090,2,0.95,398,6.9,0.79,0.11,0.86,0.24,0.36,0.09,-0.24,0,-0.02,-0.01,-0.01,-0.01,-0.01,26,5763,658,1185,0.96,0.92,1,0.96,1305540,0.576,1078021,0.476,12349,0.006,1249,0.007,11100,0.006,1674,0.005,-0.0011,-0.0023,-0.001,0.002,1305508,0.679,1078012,0.561,90265,0.513,65730,0.374,1215243,0.696,1012282,0.58,288732,0.843,251422,0.734,0.13,0.14,0.15,2.8,0.12,0.32,0,0.1,0.74,0.634
"Cuyahoga County, OH",39035,Large central metro,"Cleveland-Elyria, OH",Metropolitan,OH,5,1235072,0.603,0.106,0.004,2,31202,0.025,0.004,2970,240,3,0.2,-0.1,0,0.003,3307,268,3,0.2,136933,11087,2344,190,0,0,SustainedHotspot,,High,High,0.088,38277,3099,1,0.97,-0.007,-0.03,0,0.03,0.094,39463,3195,1,0.94,320,5.6,0.71,0.07,0.79,0.15,0.38,0.06,-0.09,-0.01,0,0,0.01,0.01,0,22,5732,899,1077,1,0.95,1,1,736533,0.596,691030,0.56,4858,0.005,638,0.007,4220,0.004,599,0.003,-0.0218,-0.012,-0.0227,-0.0244,736504,0.69,691020,0.647,42683,0.492,37871,0.437,693821,0.707,653149,0.666,199859,0.868,193085,0.839,0.06,0.18,0.19,2.3,0.3,0.06,0,0.03,0.681,0.393
