County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 5-11,People initiating vaccination as % of population - last 7 days - ages 5-11,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 5-11,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 5-11,People with at least 1 dose as % of population - ages 5-11,People who are fully vaccinated - ages 5-11,People who are fully vaccinated as % of population - ages 5-11,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Orange County, CA",6059,Large central metro,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan,CA,9,3175692,0.24,0.08,0.01,3,81888,0.026,0.008,42511,1339,11,0.3,0.33,-0.42,0.009,31849,1003,19,0.6,422625,13308,5905,186,11,0,SustainedHotspot,Continuing,High,High,0.284,149963,4722,,,0.043,0.36,,,0.242,110490,3479,,,987,19.7,0.79,0.16,0.79,0.21,0.9,0.01,0.06,0,0.05,28,5019,563,1,1,1,1,2490031,0.784,2166338,0.682,6093,0.023,14930,0.005,1628,0.007,13302,0.005,1642,0.003,0.0014,0.0003,0.0012,0.0002,0.0002,81181,0.307,54874,0.208,2408360,0.883,2111358,0.774,185943,0.772,161904,0.672,2222417,0.894,1949454,0.784,491866,0.95,429332,0.884,0.08,0.12,0.15,3,0.02,0.34,0,0.21,0.419,0.466
"Nassau County, NY",36059,Large fringe metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,1356924,0.071,0.07,0.004,4,39330,0.029,0.008,40431,2980,60,4.4,-0.05,0.71,0.012,42649,3143,35,2.6,354032,26091,3482,257,8,0,SustainedHotspot,Recent,High,High,0.342,99860,7359,1,0.87,0.031,-0.21,0,0.02,0.311,127112,9368,1,0.85,903,30,0.81,0.28,0.66,0.26,0.26,0.05,0.1,0,0.09,8,3011,367,1,1,1,1,1263120,0.931,1048530,0.773,2587,0.023,12117,0.01,1146,0.011,10971,0.01,1463,0.006,-0.0051,-0.0005,0.0005,-0.0006,-0.0001,38078,0.337,24878,0.22,1224896,0.95,1023618,0.875,86203,0.83,75544,0.728,1138693,0.95,948074,0.889,292473,0.95,234077,0.949,0.05,0.06,0.18,3,0.12,0.17,0,0.11,0.243,0.174
"Suffolk County, NY",36103,Large fringe metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,1476601,0.077,0.076,0.004,2,29422,0.02,0.008,39596,2682,98,6.6,0.08,0.92,0.01,36621,2480,51,3.5,376745,25514,3932,266,9,0,SustainedHotspot,Recent,High,High,0.359,84239,5705,1,0.88,0.035,-0.13,0,0.02,0.324,96703,6549,1,0.86,1054,36,0.8,0.31,0.78,0.31,0.28,0.05,0.09,0.05,0.03,10,2925,360,1,0.9,1,1,1203246,0.815,1063201,0.72,1968,0.017,8407,0.007,846,0.007,7561,0.006,867,0.003,-0.0018,0.0004,0.0008,0.0003,-0.0003,25271,0.217,16335,0.14,1177871,0.92,1046844,0.817,75353,0.665,67364,0.594,1102518,0.944,979480,0.839,276143,0.95,238436,0.932,0.05,0.07,0.17,3,0.07,0.2,0,0.04,0.215,0.282
"Middlesex County, MA",25017,Large fringe metro,"Boston-Cambridge-Newton, MA-NH",Metropolitan,MA,1,1611699,0.331,0.234,0.005,6,90325,0.056,0.007,34996,2171,44,2.7,0.7,0.16,0.006,20605,1278,38,2.4,254872,15814,4179,259,12,0,SustainedHotspot,Continuing,High,High,0.193,121617,7546,1,0.96,0.023,-0.05,0,-0.01,0.169,127583,7916,1,0.97,471,18.1,0.86,0.14,0.87,0.29,0.3,0.01,0.05,-0.01,-0.04,13,2603,185,1,1,1,1,1479255,0.918,1235939,0.767,3031,0.025,13271,0.009,1153,0.011,12118,0.009,1157,0.005,0.0064,0.0018,0.0036,0.0017,0.0005,78978,0.645,61506,0.502,1400195,0.95,1174432,0.836,105552,0.95,91249,0.839,1294643,0.95,1083183,0.836,275991,0.95,226355,0.897,0.03,0.08,0.16,2.6,0.05,0.08,0,0.13,0.226,0.296
"King County, WA",53033,Large central metro,"Seattle-Tacoma-Bellevue, WA",Metropolitan,WA,10,2252782,0.566,0.296,0.007,3,65772,0.029,0.007,34794,1544,22,1,0.92,2.67,0.005,18080,803,6,0.3,247087,10968,2164,96,10,0,SustainedHotspot,Continuing,High,High,0.704,51761,2298,,,0.361,-0.2,,,0.344,64701,2872,,,400,10.2,0.88,0.11,0.62,0.14,0.65,0.01,0.05,0.03,0.05,20,3938,473,1,0.95,1,1,1917915,0.851,1751383,0.777,4553,0.025,9927,0.005,783,0.005,9144,0.005,847,0.003,0.0115,0.0008,0.0018,0.0008,0.0008,92293,0.517,71679,0.401,1825174,0.938,1679642,0.863,132195,0.908,123772,0.85,1692979,0.94,1555870,0.864,298570,0.95,280291,0.921,0.06,0.1,0.14,2.5,0.07,0.1,0.01,0.19,0.285,0.282
"Unallocated, RI",44000,,,,RI,1,,,,,,,,0.006,30356,,19,,3.74,18,0.002,6401,,1,,55300,,52,,,,,,,,0.165,82,,,,0.099,0.55,,,0.066,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Riverside County, CA",6065,Large central metro,"Riverside-San Bernardino-Ontario, CA",Metropolitan,CA,9,2470546,0.531,0.063,0.007,2,33576,0.014,0.006,30260,1225,42,1.7,0.4,0.24,0.006,21655,877,34,1.4,458909,18575,5546,224,11,0,SustainedHotspot,Continuing,High,High,0.307,103593,4193,,,0.043,0.33,,,0.264,77937,3155,,,791,23.3,0.85,0.22,0.83,0.29,0.74,0.04,0.08,0.04,0.07,17,3398,411,1,1,1,1,1584641,0.641,1362445,0.551,4627,0.019,10441,0.005,1461,0.007,8980,0.005,1363,0.004,0.0046,0.0002,0.0017,0,-0.0003,40838,0.169,24320,0.101,1543649,0.745,1338104,0.645,126235,0.583,106514,0.492,1417414,0.764,1231590,0.663,349993,0.95,299900,0.82,0.1,0.15,0.15,3.3,0.06,0.5,0,0.07,0.794,0.559
"Dallas County, TX",48113,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2635516,0.348,0.091,0.008,2,40184,0.015,0.006,29926,1135,37,1.4,0.54,0.19,0.006,19489,739,31,1.2,481528,18271,5817,221,11,0,SustainedHotspot,Recent,High,High,0.388,68708,2607,1,0.93,0.035,0.26,0,-0.05,0.354,54523,2069,1,0.98,1325,22.8,0.92,0.19,0.95,0.27,0.32,0.02,0.07,0.02,0.08,31,5814,692,0.97,0.9,1,0.97,1783448,0.677,1509926,0.573,5206,0.02,11075,0.005,1516,0.007,9559,0.005,808,0.003,0.005,0.001,0.0022,0.0009,0.0004,49581,0.188,28420,0.107,1733580,0.796,1481432,0.68,142102,0.635,115702,0.517,1591478,0.814,1365730,0.699,277364,0.949,245840,0.842,0.21,0.17,0.11,2.8,0.23,0.41,0,0.07,0.754,0.6
"Wake County, NC",37183,Large central metro,"Raleigh-Cary, NC",Metropolitan,NC,4,1111761,0.799,0.106,0.003,1,34540,0.031,0.006,29522,2655,7,0.6,0.33,0.75,0.006,22163,1994,4,0.4,193652,17418,927,83,12,0,SustainedHotspot,Recent,High,High,0.273,83509,7511,1,0.96,0.055,0.25,0,-0.03,0.218,66956,6023,1,0.99,238,15.6,0.85,0.18,0.92,0.29,0.37,0,0.07,0.05,0.08,4,1523,170,1,1,1,1,1098213,0.95,773847,0.696,2840,0.028,17400,0.018,1839,0.02,15561,0.018,1406,0.011,0.0076,0.0015,0.0064,0.0009,-0.0001,47827,0.466,30929,0.301,1050313,0.95,742899,0.789,80972,0.872,64856,0.698,969341,0.95,678043,0.799,195601,0.95,128538,0.95,0.09,0.1,0.12,2.6,0.2,0.1,0,0.08,0.277,0.273
"Palm Beach County, FL",12099,Large fringe metro,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,FL,4,1496770,0.243,0.07,0.005,1,24036,0.016,0.006,29147,1947,9,0.6,0.18,0.29,0.007,24792,1656,7,0.5,300062,20047,4338,290,6,0,SustainedHotspot,Recent,High,High,0.371,88102,5886,,,-0.001,0.12,,,0.372,78818,5266,,,1201,33.8,0.83,0.21,0.67,0.19,0.6,0.03,0.09,0.09,0.1,15,3554,450,1,0.93,1,1,1113505,0.744,955381,0.638,1838,0.017,6551,0.005,671,0.007,5880,0.005,1068,0.003,0.003,0.0003,0.0016,0.0002,-0.0001,20890,0.192,13781,0.127,1092285,0.833,941558,0.718,61854,0.626,52436,0.531,1030431,0.849,889122,0.733,363436,0.95,315022,0.864,0.14,0.13,0.24,2.6,0.19,0.23,0,0.03,0.559,0.4
"Bexar County, TX",48029,Large central metro,"San Antonio-New Braunfels, TX",Metropolitan,TX,6,2003554,0.785,0.069,0.006,2,39255,0.02,0.006,28738,1434,33,1.6,0.83,1.36,0.004,15688,783,14,0.7,382071,19070,5381,269,11,0,SustainedHotspot,Continuing,High,High,0.359,61973,3093,2,0.93,0.049,0.67,1,-0.05,0.31,37047,1849,1,0.99,734,11.2,0.59,0.08,0.94,0.2,0.4,0.01,0.03,0.04,0.05,18,6568,586,1,0.94,1,1,1572715,0.785,1311726,0.655,5553,0.028,9996,0.006,1421,0.008,8575,0.006,791,0.003,0.004,-0.0002,0.0007,-0.0003,-0.0007,52152,0.263,26566,0.134,1520330,0.912,1285116,0.771,135821,0.803,110883,0.655,1384509,0.925,1174233,0.784,265332,0.95,227475,0.918,0.15,0.16,0.12,3,0.07,0.61,0,0.03,0.826,0.373
"San Bernardino County, CA",6071,Large fringe metro,"Riverside-San Bernardino-Ontario, CA",Metropolitan,CA,9,2180085,0.469,0.055,0.007,1,24628,0.011,0.006,28340,1300,124,5.7,0.28,12.78,0.006,22056,1012,9,0.4,443652,20350,6180,283,10,0,SustainedHotspot,Continuing,High,High,0.311,104684,4802,,,0.05,0.41,,,0.261,74219,3404,,,980,29.5,0.86,0.25,0.79,0.32,0.44,0.03,0.07,0.06,0.03,20,3324,486,1,1,1,1,1348789,0.619,1170122,0.537,3973,0.018,8927,0.005,1234,0.006,7693,0.005,1067,0.004,0.0042,0.0006,0.0011,0.0005,0.0008,34196,0.153,21121,0.095,1314319,0.728,1148955,0.637,107616,0.555,91140,0.47,1206703,0.749,1057815,0.657,242896,0.932,213123,0.818,0.09,0.17,0.12,3.3,0.08,0.54,0,0.07,0.901,0.578
"Orange County, FL",12095,Large central metro,"Orlando-Kissimmee-Sanford, FL",Metropolitan,FL,4,1393452,0.534,0.065,0.004,1,50190,0.036,0.006,27929,2004,17,1.2,0.32,1.43,0.006,21092,1514,7,0.5,291356,20909,2315,166,6,0,SustainedHotspot,Recent,High,High,0.425,59344,4259,,,0.048,0.42,,,0.376,41866,3004,,,1151,24.2,0.9,0.2,0.9,0.21,0.76,0.04,0.1,0.1,0.11,7,4748,463,1,0.86,1,1,1095650,0.786,921091,0.661,2539,0.021,7001,0.006,748,0.007,6253,0.006,700,0.004,0.0016,0.0005,0.0016,0.0004,0.0003,33207,0.279,19405,0.163,1059801,0.89,901209,0.757,82527,0.801,64471,0.626,977274,0.899,836738,0.769,181065,0.95,159015,0.927,0.15,0.16,0.12,2.8,0.2,0.33,0,0.05,0.669,0.554
