County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 5-11,People initiating vaccination as % of population - last 7 days - ages 5-11,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 5-11,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 5-11,People with at least 1 dose as % of population - ages 5-11,People who are fully vaccinated - ages 5-11,People who are fully vaccinated as % of population - ages 5-11,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Dallas County, TX",48113,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2635516,0.348,0.091,0.008,2,40184,0.015,0.006,17465,663,87,3.3,-0.34,0.06,0.006,26277,997,82,3.1,546714,20744,6052,230,0,0,SustainedHotspot,,High,High,0.285,62621,2376,1,0.97,-0.054,-0.27,0,0.03,0.339,86076,3266,1,0.94,1353,20.6,0.92,0.23,0.95,0.38,-0.15,0,-0.04,-0.01,-0.01,31,6583,822,1,1,1,1,1826851,0.693,1542330,0.585,2190,0.008,7618,0.003,924,0.004,6694,0.003,553,0.002,-0.0045,-0.0005,-0.0018,-0.0003,0,60324,0.228,38306,0.145,1766229,0.811,1503944,0.69,146401,0.655,119026,0.532,1619828,0.828,1384918,0.708,279663,0.95,247432,0.847,0.21,0.17,0.11,2.8,0.23,0.41,0,0.07,0.754,0.6
"Riverside County, CA",6065,Large central metro,"Riverside-San Bernardino-Ontario, CA",Metropolitan,CA,9,2470546,0.531,0.063,0.007,2,33576,0.014,0.006,17445,706,124,5,-0.61,1.03,0.01,44534,1803,61,2.5,581261,23528,5785,234,0,0,SustainedHotspot,,High,High,0.232,104726,4239,,,-0.079,-0.22,,,0.311,134745,5454,,,702,19.5,0.82,0.27,0.83,0.37,-0.13,-0.01,-0.02,0.01,0,17,3592,426,1,1,1,1,1581884,0.64,1403493,0.568,1563,0.006,-44534,-0.021,-3706,-0.017,-40828,-0.022,-14852,-0.041,-0.0067,-0.026,-0.0238,-0.0263,-0.0435,50239,0.208,33345,0.138,1531346,0.739,1370109,0.661,127468,0.588,112582,0.52,1403878,0.756,1257527,0.677,339347,0.927,302991,0.828,0.1,0.15,0.15,3.3,0.06,0.5,0,0.07,0.794,0.559
"Cook County, IL",17031,Large central metro,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan,IL,5,5150233,0.545,0.406,0.016,7,135244,0.026,0.005,16683,324,347,6.7,-0.67,-0.25,0.011,50061,972,464,9,1082395,21016,13415,260,0,7,SustainedHotspot,,High,High,0.047,395091,7671,0,0.96,-0.031,-0.05,-1,0.09,0.078,417169,8100,1,0.87,1164,8.4,0.75,0.14,0.76,0.2,-0.3,-0.01,-0.05,-0.03,-0.07,52,13830,1592,0.98,0.98,1,1,4137761,0.803,3592240,0.697,6726,0.016,18018,0.004,3221,0.009,14797,0.004,995,0.001,0.0008,-0.0044,-0.0058,-0.0043,-0.0015,208009,0.483,154370,0.359,3928538,0.891,3437670,0.78,303649,0.814,262747,0.705,3624889,0.898,3174923,0.786,722918,0.931,651391,0.839,0.1,0.15,0.15,2.6,0.23,0.26,0,0.08,0.676,0.734
"Santa Clara County, CA",6085,Large central metro,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan,CA,9,1927852,0.968,0.049,0.006,3,51162,0.027,0.005,16534,858,35,1.8,-0.44,0.67,0.006,29482,1529,21,1.1,295754,15341,2041,106,0,0,SustainedHotspot,,High,High,0.105,170531,8846,,,-0.045,-0.14,,,0.15,197356,10237,,,513,15.6,0.83,0.16,0.88,0.24,-0.04,0,0,0.01,0,9,3279,367,1,1,1,1,1769432,0.918,1622815,0.842,1316,0.008,-57134,-0.035,-3712,-0.026,-53422,-0.035,-11296,-0.042,-0.0086,-0.0399,-0.0321,-0.0406,-0.0454,104215,0.647,87592,0.544,1664608,0.95,1535099,0.928,135543,0.948,132212,0.925,1529065,0.95,1402887,0.928,276525,0.95,254073,0.947,0.05,0.08,0.14,3,0.02,0.25,0,0.38,0.356,0.155
"San Bernardino County, CA",6071,Large fringe metro,"Riverside-San Bernardino-Ontario, CA",Metropolitan,CA,9,2180085,0.469,0.055,0.007,1,24628,0.011,0.005,16139,740,17,0.8,-0.56,-0.35,0.008,36656,1681,26,1.2,555791,25494,6302,289,0,0,SustainedHotspot,,High,High,0.201,103123,4730,,,-0.07,-0.21,,,0.271,131273,6021,,,898,25.9,0.84,0.31,0.81,0.44,-0.22,-0.02,-0.05,-0.02,0.01,20,3466,485,1,1,1,1,1353310,0.621,1212887,0.556,1810,0.008,-27911,-0.015,-2942,-0.015,-24969,-0.016,-6969,-0.027,-0.0031,-0.0198,-0.0211,-0.0197,-0.0303,42379,0.19,29338,0.131,1310525,0.726,1183493,0.656,107455,0.554,96883,0.499,1203070,0.747,1086610,0.675,238094,0.914,215848,0.829,0.09,0.17,0.12,3.3,0.08,0.54,0,0.07,0.901,0.578
"Clark County, NV",32003,Large central metro,"Las Vegas-Henderson-Paradise, NV",Metropolitan,NV,9,2266715,1,0.736,0.007,1,21541,0.01,0.005,15674,691,178,7.9,-0.38,0.47,0.006,25437,1122,121,5.3,495884,21877,6945,306,1,0,SustainedHotspot,Recent,High,High,0.263,92175,4066,2,0.87,-0.063,-0.05,0,0.09,0.326,97096,4284,2,0.78,983,16.9,0.84,0.25,0.91,0.4,-0.21,-0.01,-0.03,-0.01,-0.01,27,5824,669,0.93,0.89,1,0.93,1575085,0.695,1257052,0.555,1467,0.007,7206,0.004,821,0.005,6385,0.004,708,0.002,-0.0041,-0.001,-0.0025,-0.0008,-0.0007,40616,0.198,26263,0.128,1534421,0.798,1230781,0.64,109918,0.625,83040,0.472,1424503,0.816,1147741,0.657,329913,0.95,269013,0.785,0.13,0.14,0.15,2.8,0.12,0.32,0,0.1,0.74,0.634
"Hennepin County, MN",27053,Large central metro,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan,MN,5,1265843,0.348,0.224,0.004,1,45730,0.036,0.005,15526,1227,44,3.5,-0.37,-0.27,0.005,24472,1933,60,4.7,279527,22082,2372,187,2,0,SustainedHotspot,Recent,High,High,0.16,70069,5535,1,0.98,-0.06,-0.33,0,0.11,0.22,103826,8202,1,0.87,338,10.9,0.92,0.17,0.88,0.22,-0.1,-0.01,-0.02,-0.02,-0.04,10,3089,298,1,1,1,1,998967,0.789,912590,0.721,1466,0.014,3489,0.003,452,0.005,3037,0.003,168,0.001,-0.0017,-0.0003,-0.0006,-0.0002,-0.0001,56683,0.529,45519,0.425,941942,0.873,867029,0.804,64901,0.731,61465,0.692,877041,0.886,805564,0.814,180513,0.95,170652,0.929,0.05,0.11,0.15,2.4,0.14,0.07,0.01,0.07,0.309,0.066
"Wayne County, MI",26163,Large central metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1749343,0.405,0.175,0.005,1,25758,0.015,0.005,15394,880,153,8.7,-0.44,-0.18,0.006,27334,1563,187,10.7,378689,21647,7131,408,0,3,SustainedHotspot,,High,High,0.173,59353,3393,0,0.95,-0.072,-0.33,0,0.01,0.245,89070,5092,0,0.94,455,10.5,0.8,0.17,0.81,0.23,-0.26,-0.04,-0.05,-0.02,-0.07,18,4337,552,1,1,1,1,986742,0.564,912449,0.522,732,0.005,2713,0.002,322,0.002,2391,0.002,313,0.001,0.0005,-0.0002,-0.0002,-0.0002,0,5782,0.036,11556,0.073,980918,0.665,900888,0.611,56408,0.407,56243,0.406,924510,0.691,844645,0.632,241366,0.873,223175,0.807,0.07,0.23,0.16,2.6,0.38,0.06,0,0.04,0.872,0.72
"Wake County, NC",37183,Large central metro,"Raleigh-Cary, NC",Metropolitan,NC,4,1111761,0.799,0.106,0.003,1,34540,0.031,0.005,15245,1371,11,1,-0.36,-0.31,0.005,23694,2131,16,1.4,267128,24027,967,87,2,0,SustainedHotspot,Recent,High,High,0.231,55721,5012,1,0.99,-0.045,-0.44,0,0.01,0.276,99766,8974,1,0.98,347,21.8,0.85,0.25,0.93,0.36,0.05,0,0,0.02,0,4,1591,172,1,1,1,1,1132335,0.95,787101,0.708,1307,0.013,5772,0.006,992,0.011,4780,0.006,488,0.004,-0.0023,-0.0018,-0.0044,-0.0015,-0.002,53026,0.517,36733,0.358,1079104,0.95,750348,0.797,86578,0.932,66272,0.714,992526,0.95,684076,0.806,197994,0.95,128926,0.95,0.09,0.1,0.12,2.6,0.2,0.1,0,0.08,0.277,0.273
"Greenville County, SC",45045,Medium metro,"Greenville-Anderson, SC",Metropolitan,SC,4,523542,0.569,0.102,0.002,0,7232,0.014,0.005,15178,2899,51,9.7,2.73,5.38,0.001,4074,778,8,1.5,165022,31520,1672,319,2,0,SustainedHotspot,Recent,High,High,0.27,44912,8578,1,0.96,-0.033,0.04,-1,0.4,0.303,43358,8282,2,0.56,360,25.3,0.84,0.24,0.85,0.33,-0.16,-0.01,-0.02,-0.07,-0.08,9,1422,193,1,1,1,1,328801,0.628,279988,0.535,259,0.006,1008,0.002,116,0.003,892,0.002,105,0.001,-0.0002,0.0001,-0.0012,0.0002,0.0003,10641,0.226,7382,0.157,317996,0.716,272547,0.614,19991,0.495,16818,0.416,298005,0.738,255729,0.634,81465,0.95,71399,0.845,0.11,0.12,0.16,2.6,0.18,0.1,0,0.03,0.504,0.143
"Pierce County, WA",53053,Large fringe metro,"Seattle-Tacoma-Bellevue, WA",Metropolitan,WA,10,904980,0.227,0.119,0.003,0,12697,0.014,0.005,14911,1648,58,6.4,0.18,0.45,0.003,12663,1399,40,4.4,175299,19370,1161,128,1,0,SustainedHotspot,Recent,High,High,0.788,11751,1298,,,0.08,-0.31,,,0.708,17008,1879,,,279,18.2,0.83,0.28,0.94,0.34,-0.24,0.04,-0.01,-0.01,-0.05,6,1537,193,1,1,1,1,639810,0.707,566228,0.626,1121,0.013,2607,0.003,364,0.005,2243,0.003,287,0.002,-0.0024,-0.0004,-0.0007,-0.0004,0,22553,0.27,16050,0.192,617186,0.81,550165,0.722,45150,0.67,40002,0.594,572036,0.824,510163,0.735,124170,0.95,112900,0.879,0.07,0.11,0.14,2.6,0.07,0.11,0.01,0.07,0.487,0.257
"Oklahoma County, OK",40109,Large central metro,"Oklahoma City, OK",Metropolitan,OK,6,797434,0.566,0.202,0.002,1,20174,0.025,0.005,13773,1727,26,3.3,-0.13,0.53,0.003,15855,1988,17,2.1,176232,22100,2040,256,3,0,SustainedHotspot,,High,High,0.32,22597,2834,0,0.99,-0.074,-0.31,0,0.02,0.394,32530,4079,0,0.97,601,20.6,0.86,0.25,0.96,0.41,-0.07,0.02,0,0.02,0.02,26,2917,359,0.92,0.92,0.92,0.92,641375,0.804,500270,0.627,742,0.009,2840,0.004,353,0.005,2487,0.004,259,0.002,-0.0053,-0.0021,-0.0034,-0.002,-0.0011,21913,0.273,14955,0.186,619385,0.939,485303,0.736,48247,0.748,39467,0.612,571138,0.95,445836,0.75,132842,0.95,101776,0.91,0.14,0.17,0.14,2.6,0.15,0.18,0.03,0.04,0.682,0.304
