County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 5-11,People initiating vaccination as % of population - last 7 days - ages 5-11,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 5-11,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 5-11,People with at least 1 dose as % of population - ages 5-11,People who are fully vaccinated - ages 5-11,People who are fully vaccinated as % of population - ages 5-11,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Cook County, IL",17031,Large central metro,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan,IL,5,5150233,0.545,0.406,0.016,7,135244,0.026,0.007,7392,144,186,3.6,-0.43,-0.17,0.008,12926,251,225,4.4,1102713,21411,13826,268,0,21,SustainedHotspot,,High,High,0.022,290834,5647,0,0.98,-0.013,-0.12,0,0.01,0.035,330801,6423,0,0.98,586,4.3,0.75,0.07,0.73,0.11,-0.31,0.01,-0.03,-0.01,-0.04,52,13667,1572,0.98,0.98,1,1,4153655,0.806,3634632,0.706,3900,0.009,-1427,0,1237,0.003,-2664,-0.001,-1271,-0.002,-0.0036,-0.002,-0.0025,-0.002,-0.0015,217378,0.505,172789,0.402,3934508,0.892,3461319,0.785,307039,0.824,268761,0.721,3627469,0.899,3192558,0.791,721517,0.93,651216,0.839,0.1,0.15,0.15,2.6,0.23,0.26,0,0.08,0.676,0.734
"Tarrant County, TX",48439,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2102515,0.278,0.073,0.006,2,36456,0.017,0.006,7034,335,80,3.8,-0.56,0.03,0.01,15877,755,78,3.7,551557,26233,5454,259,0,11,SustainedHotspot,,High,High,0.138,22454,1068,1,0.95,-0.082,-0.52,0,-0.02,0.22,47148,2242,1,0.98,463,11.4,0.91,0.15,0.94,0.28,-0.4,0,-0.07,-0.01,-0.13,28,4079,459,0.93,0.93,0.96,0.93,1336580,0.636,1164226,0.554,1334,0.006,3145,0.002,432,0.002,2713,0.002,296,0.001,0.0026,0.0002,0.0005,0.0001,0.0001,46173,0.216,33506,0.156,1290188,0.739,1130663,0.648,108436,0.572,91567,0.483,1181752,0.76,1039096,0.668,225052,0.92,204010,0.834,0.16,0.13,0.12,2.9,0.17,0.29,0,0.06,0.548,0.343
"Fresno County, CA",6019,Medium metro,"Fresno, CA",Metropolitan,CA,9,999101,1,0.025,0.003,1,24424,0.024,0.006,6746,675,45,4.5,0.11,0.55,0.004,6060,607,29,2.9,242960,24318,2538,254,0,8,SustainedHotspot,,High,High,,21916,2194,,,,-0.35,,,0.234,33618,3365,,,315,16.7,0.95,0.27,0.92,0.41,-0.28,0.01,-0.06,-0.01,-0.08,9,1884,200,1,1,1,1,668056,0.669,594624,0.595,868,0.008,2097,0.003,338,0.004,1759,0.002,167,0.001,-0.0016,-0.0006,-0.0007,-0.0005,-0.0004,28404,0.251,21329,0.188,639430,0.789,573239,0.708,58313,0.628,52869,0.569,581117,0.81,520370,0.726,121843,0.95,109633,0.874,0.1,0.24,0.13,3.2,0.05,0.54,0.01,0.1,0.961,0.616
"Jefferson County, KY",21111,Large central metro,"Louisville/Jefferson County, KY-IN",Metropolitan,KY,4,766757,0.606,0.172,0.002,1,22271,0.029,0.006,6696,873,35,4.6,0.36,1.92,0.003,4908,640,12,1.6,213710,27872,1986,259,0,12,SustainedHotspot,,High,High,0.165,16191,2112,1,0.96,-0.061,-0.32,0,-0.02,0.227,23653,3085,1,0.98,951,37,0.82,0.15,0.9,0.21,-0.06,-0.01,-0.04,-0.01,-0.04,7,2573,330,0.86,0.86,1,0.86,564813,0.737,481328,0.628,368,0.006,1284,0.002,134,0.002,1150,0.002,117,0.001,0.0016,0.0003,0.0001,0.0003,0.0002,21822,0.336,17153,0.264,542779,0.83,464160,0.71,36353,0.65,31557,0.564,506426,0.847,432603,0.723,125327,0.95,109850,0.86,0.06,0.15,0.17,2.4,0.22,0.06,0,0.03,0.568,0.355
"Kern County, CA",6029,Medium metro,"Bakersfield, CA",Metropolitan,CA,9,900202,1,0.023,0.003,1,8914,0.01,0.006,6690,743,65,7.2,0.78,1.1,0.002,3748,416,31,3.4,224567,24946,2063,229,0,10,SustainedHotspot,,High,High,,16127,1791,,,,-0.31,,,0.144,23325,2591,,,186,18.9,0.91,0.21,0.86,0.3,-0.23,0,-0.06,-0.04,-0.03,10,984,141,1,1,1,1,530701,0.59,468111,0.52,693,0.007,1952,0.003,335,0.004,1617,0.003,122,0.001,-0.0011,-0.0007,-0.0007,-0.0007,-0.0007,20663,0.198,14872,0.143,509867,0.701,453206,0.623,48774,0.564,43111,0.499,461093,0.719,410095,0.64,90569,0.895,81971,0.81,0.09,0.22,0.11,3.2,0.05,0.55,0.01,0.05,0.966,0.689
"Sacramento County, CA",6067,Large central metro,"Sacramento-Roseville-Folsom, CA",Metropolitan,CA,9,1552058,0.657,0.039,0.005,1,25467,0.016,0.006,6349,409,86,5.5,-0.03,0.46,0.004,6529,421,59,3.8,295029,19009,2717,175,0,11,SustainedHotspot,,High,High,,30666,1976,,,,-0.31,,,0.131,44723,2882,,,406,16.6,0.91,0.18,0.9,0.23,-0.21,0.04,-0.04,0,-0.05,10,2443,309,1,1,1,1,1124610,0.725,1022040,0.659,1353,0.01,3126,0.002,459,0.004,2667,0.002,375,0.002,-0.0003,-0.0007,-0.0011,-0.0007,-0.0005,53775,0.378,43253,0.304,1070243,0.816,978628,0.746,87778,0.714,79232,0.645,982465,0.826,899396,0.756,216615,0.95,199847,0.889,0.06,0.16,0.14,2.8,0.1,0.24,0.01,0.16,0.734,0.388
"Orange County, CA",6059,Large central metro,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan,CA,9,3175692,0.24,0.08,0.01,3,81888,0.026,0.006,6059,191,176,5.5,-0.34,1.17,0.005,9149,288,81,2.6,577043,18171,6355,200,0,15,SustainedHotspot,,High,High,,69281,2182,,,,-0.42,,,0.068,118846,3742,,,480,9.1,0.75,0.1,0.77,0.18,-0.08,0.01,-0.04,-0.04,-0.05,28,5280,540,1,1,1,1,2482370,0.782,2239283,0.705,1699,0.006,5625,0.002,679,0.003,4946,0.002,522,0.001,-0.0025,-0.0006,-0.0008,-0.0006,-0.0003,99457,0.377,80196,0.304,2381875,0.873,2158745,0.792,187892,0.78,171389,0.711,2193983,0.883,1987356,0.799,474859,0.95,432518,0.891,0.08,0.12,0.15,3,0.02,0.34,0,0.21,0.419,0.466
"Wake County, NC",37183,Large central metro,"Raleigh-Cary, NC",Metropolitan,NC,4,1111761,0.799,0.106,0.003,1,34540,0.031,0.005,5717,514,25,2.2,-0.31,7.33,0.005,8232,740,3,0.3,281077,25282,995,89,0,14,SustainedHotspot,,High,High,0.121,33345,2999,1,1,-0.048,0.02,0,0,0.169,32707,2942,1,1,180,11.2,0.83,0.17,0.89,0.3,-0.15,-0.01,-0.03,-0.01,-0.06,4,1610,172,1,1,1,1,1145340,0.95,793655,0.714,788,0.008,3559,0.004,497,0.005,3062,0.004,328,0.002,-0.0038,-0.004,-0.0108,-0.0033,-0.0018,54987,0.536,39654,0.387,1090033,0.95,753925,0.8,88572,0.95,67000,0.721,1001461,0.95,686925,0.809,198891,0.95,129167,0.95,0.09,0.1,0.12,2.6,0.2,0.1,0,0.08,0.277,0.273
"King County, WA",53033,Large central metro,"Seattle-Tacoma-Bellevue, WA",Metropolitan,WA,10,2252782,0.566,0.296,0.007,3,65772,0.029,0.005,5692,253,51,2.3,-0.44,-0.32,0.006,10107,449,75,3.3,361584,16051,2427,108,0,11,SustainedHotspot,,High,High,,17964,797,,,,-0.49,,,0.218,35527,1577,,,225,5.4,0.84,0.09,0.72,0.14,-0.28,0.02,-0.02,0.1,-0.04,20,4189,480,1,1,1,1,1972207,0.875,1793177,0.796,1795,0.01,4966,0.003,593,0.004,4373,0.002,417,0.001,0.0009,0.0002,0.0003,0.0002,0.001,105795,0.592,89841,0.503,1865820,0.95,1703269,0.875,136303,0.936,127257,0.874,1729517,0.95,1576012,0.875,301988,0.95,282085,0.927,0.06,0.1,0.14,2.5,0.07,0.1,0.01,0.19,0.285,0.282
"Hidalgo County, TX",48215,Medium metro,"McAllen-Edinburg-Mission, TX",Metropolitan,TX,6,868707,1,0.03,0.003,1,20372,0.023,0.005,5625,648,57,6.6,-0.02,0.78,0.003,5743,661,32,3.7,187453,21578,3721,428,0,9,SustainedHotspot,,High,High,0.292,18880,2173,1,0.75,-0.068,-0.17,0,-0.03,0.36,22845,2630,1,0.78,241,12.8,0.62,0.16,0.96,0.43,-0.34,-0.02,-0.04,-0.02,-0.07,7,1879,188,1,1,1,1,781970,0.9,605199,0.697,2447,0.022,5147,0.008,1164,0.012,3983,0.007,364,0.004,-0.0043,-0.0007,-0.0012,-0.0007,0.0001,64650,0.584,31134,0.281,716937,0.95,574010,0.84,99448,0.95,72467,0.775,617489,0.95,501543,0.851,104536,0.95,86627,0.881,0.3,0.31,0.11,3.6,0,0.92,0,0.01,0.978,0.881
"Dallas County, TX",48113,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2635516,0.348,0.091,0.008,2,40184,0.015,0.005,5625,213,125,4.7,-0.38,0.2,0.005,9005,342,104,3.9,561344,21299,6281,238,0,14,SustainedHotspot,,High,High,0.136,27034,1026,1,0.94,-0.072,-0.49,0,0,0.208,52937,2009,1,0.94,528,8.1,0.93,0.13,0.94,0.26,-0.4,0.01,-0.05,-0.01,-0.08,31,6512,821,1,1,1,1,1838932,0.698,1558589,0.591,1766,0.007,4753,0.002,644,0.003,4109,0.002,364,0.001,0.0021,0.0002,0.0002,0.0002,0.0002,63310,0.239,44020,0.166,1775322,0.815,1514488,0.695,147637,0.66,120990,0.541,1627685,0.833,1393498,0.713,280322,0.95,248051,0.849,0.21,0.17,0.11,2.8,0.23,0.41,0,0.07,0.754,0.6
