County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Macomb County, MI",26099,Large fringe metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,873972,0.202,0.088,0.003,0,0,0,0.007,5798,663,81,9.3,0.21,0.8,0.007,4777,547,45,5.1,147778,16909,2966,339,3,0,SustainedHotspot,Recent,High,High,0.194,33453,3828,1,0.93,-0.001,0.25,0,-0.01,0.195,26763,3062,1,0.94,156,11.8,0.87,0.24,0.88,0.39,0.51,0.16,0.19,0,0.03,-0.05,0.05,0,0.02,5,1321,156,252,1,1,1,1,490380,0.561,468171,0.536,1769,0.002,53,0.001,1716,0.002,284,0.002,-0.0004,-0.0001,-0.0004,-0.0002,490243,0.648,468139,0.618,23046,0.356,24194,0.373,467197,0.675,443945,0.641,133095,0.874,127620,0.838,0.06,0.11,0.17,2.5,0.12,0.03,0,0.04,0.33,0.57
"Nassau County, NY",36059,Large fringe metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,1356924,0.071,0.07,0.004,4,39330,0.029,0.006,5308,391,7,0.5,0.45,-0.3,0.005,3666,270,10,0.7,232962,17168,3343,246,5,0,SustainedHotspot,Recent,High,High,0.062,64663,4765,1,0.97,0.007,0.25,0,-0.01,0.054,51541,3798,1,0.99,170,5.5,0.77,0.06,0.62,0.12,0.27,0.02,0.09,0.04,0.02,-0.01,0.03,-0.04,0,8,3106,373,402,1,1,1,1,1187358,0.875,1014662,0.748,16862,0.014,692,0.007,16170,0.015,3672,0.015,0.002,-0.0003,0.0022,0.0017,1164025,0.95,1004858,0.859,81679,0.787,72882,0.702,1082346,0.95,931976,0.874,284273,0.95,232013,0.941,0.05,0.06,0.18,3,0.12,0.17,0,0.11,0.243,0.174
"Kings County, NY",36047,Large central metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,2559903,0.133,0.132,0.008,0,15416,0.006,0.006,5167,202,36,1.4,0.28,0.29,0.006,4038,158,28,1.1,356413,13923,11015,430,1,0,SustainedHotspot,Recent,High,High,0.032,174263,6807,1,0.99,0.008,0.09,0,-0.01,0.023,159197,6219,1,0.99,131,3.5,0.79,0.04,0.78,0.08,0.18,0.01,0.14,0.03,0,0,0.01,0.02,0,13,3787,337,1162,1,0.92,1,1,1920805,0.75,1647447,0.644,51501,0.024,1293,0.007,50208,0.025,7494,0.02,0.0107,0,0.0116,0.0126,1877191,0.872,1626423,0.755,115648,0.665,100640,0.579,1761543,0.89,1525783,0.771,307316,0.835,276127,0.751,0.08,0.21,0.14,2.7,0.3,0.19,0,0.12,0.815,0.912
"Allegheny County, PA",42003,Large central metro,"Pittsburgh, PA",Metropolitan,PA,3,1216045,0.525,0.095,0.004,3,61133,0.05,0.006,5130,422,43,3.5,0.2,0.65,0.006,4272,351,26,2.1,156669,12883,2545,209,0,0,SustainedHotspot,,High,High,0.118,34637,2848,1,0.97,-0.009,0.13,0,0,0.126,30576,2514,1,0.97,436,8.9,0.88,0.1,0.89,0.21,0.25,0.05,0.1,0.02,0.01,0,-0.02,0.01,0,22,4873,577,1148,1,0.91,1,1,1046606,0.861,734676,0.604,13622,0.013,350,0.005,13272,0.013,1898,0.008,0.0013,-0.0009,0.0014,-0.0001,1020638,0.95,723503,0.679,50125,0.662,39535,0.523,970513,0.95,683968,0.691,305167,0.95,177922,0.756,0.04,0.12,0.19,2.2,0.13,0.02,0,0.04,0.251,0.11
"Queens County, NY",36081,Large central metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,2253858,0.117,0.116,0.007,2,29190,0.013,0.006,4975,221,24,1.1,0.36,-0.17,0.005,3645,162,29,1.3,333021,14776,10447,464,3,0,SustainedHotspot,Recent,High,High,0.036,116339,5162,1,0.98,0.002,0.21,0,-0.01,0.034,96284,4272,1,0.99,125,3.5,0.84,0.05,0.63,0.08,0.38,0.04,0.19,0.01,0.01,-0.04,0.01,-0.02,0,7,3553,304,664,1,1,1,1,2051255,0.91,1760811,0.781,57819,0.03,1143,0.008,56676,0.031,17561,0.048,0.0161,0.0004,0.0173,0.034,2010367,0.95,1745729,0.898,132720,0.942,117677,0.835,1877647,0.95,1628052,0.903,367096,0.95,313467,0.851,0.11,0.13,0.16,2.9,0.18,0.28,0,0.26,0.62,0.832
"Erie County, NY",36029,Large central metro,"Buffalo-Cheektowaga, NY",Metropolitan,NY,2,918702,0.814,0.047,0.003,2,43715,0.048,0.006,4975,542,49,5.3,0.15,0.36,0.006,4318,470,36,3.9,131586,14323,2113,230,0,0,SustainedHotspot,,High,High,0.116,39662,4317,1,0.99,-0.002,0.16,0,0,0.118,34082,3710,1,0.98,351,16.6,0.92,0.18,0.81,0.22,0.38,0.13,0.13,0.06,0.02,0.09,0.04,0.01,0.02,8,2115,316,389,1,0.88,1,1,647866,0.705,596117,0.649,3629,0.005,309,0.005,3320,0.005,553,0.003,-0.0005,-0.0016,-0.0004,-0.0007,629933,0.79,587869,0.737,40783,0.638,37549,0.588,589150,0.803,550320,0.75,156868,0.929,146448,0.867,0.04,0.15,0.18,2.3,0.13,0.06,0.01,0.04,0.414,0.521
"Essex County, MA",25009,Large fringe metro,"Boston-Cambridge-Newton, MA-NH",Metropolitan,MA,1,789034,0.162,0.114,0.002,1,16097,0.02,0.005,4301,545,20,2.5,0.31,-0.26,0.005,3288,417,27,3.4,128064,16230,2623,332,5,0,SustainedHotspot,Recent,High,High,0.078,46650,5912,1,1,0.009,0.15,0,0,0.069,40413,5122,1,1,113,10.5,0.89,0.09,0.93,0.41,0.18,0.08,0.88,0.01,0.01,0.03,0.18,-0.05,0.02,6,1075,61,132,1,1,1,1,633656,0.803,537963,0.682,6306,0.009,311,0.005,5995,0.01,1187,0.009,0.0007,-0.0013,0.0009,0,612136,0.899,527583,0.775,48102,0.82,41999,0.716,564034,0.906,485584,0.78,149073,0.95,121131,0.874,0.03,0.11,0.18,2.6,0.03,0.22,0,0.04,0.508,0.488
"Worcester County, MA",25027,Medium metro,"Worcester, MA-CT",Metropolitan,MA,1,830622,0.877,0.121,0.003,1,25103,0.03,0.005,4266,514,11,1.3,0.28,-0.08,0.005,3335,402,12,1.4,110427,13294,2487,299,5,0,SustainedHotspot,Recent,High,High,0.058,61589,7415,1,0.99,0.008,0.17,0,0,0.05,52773,6353,1,1,148,8.4,0.84,0.07,0.87,0.2,0.24,0.04,0.25,0.02,0.02,-0.01,0.03,-0.02,0.01,10,1768,180,322,1,1,1,1,639622,0.77,533231,0.642,6606,0.009,254,0.004,6352,0.01,1151,0.009,0.0007,-0.0009,0.0009,-0.0011,618586,0.86,524440,0.729,48369,0.776,41069,0.659,570217,0.868,483371,0.735,141649,0.95,113956,0.85,0.03,0.1,0.16,2.6,0.05,0.12,0,0.05,0.41,0.333
"Franklin County, OH",39049,Large central metro,"Columbus, OH",Metropolitan,OH,5,1316756,0.62,0.113,0.004,1,61290,0.047,0.005,4225,321,0,0,0.11,-1,0.005,3795,288,5,0.4,182790,13882,1853,141,0,0,SustainedHotspot,,High,High,0.118,25321,1923,0,0.98,0,0.26,0,0,0.118,20068,1524,0,0.98,342,7.4,0.81,0.08,0.86,0.15,0.43,0.04,0.18,0.05,0.01,0.01,0.01,0.02,0,13,4641,535,1540,1,1,1,1,837431,0.636,780958,0.593,4424,0.004,346,0.004,4078,0.004,365,0.002,-0.0002,-0.0014,-0.0001,-0.0002,810858,0.733,767607,0.694,55914,0.594,50933,0.541,754944,0.746,716674,0.709,150236,0.921,144999,0.889,0.08,0.16,0.12,2.5,0.23,0.06,0,0.06,0.512,0.346
"Pima County, AZ",4019,Medium metro,"Tucson, AZ",Metropolitan,AZ,9,1047279,1,0.144,0.003,1,36213,0.035,0.005,3793,362,60,5.7,0.22,1.5,0.004,3120,298,24,2.3,164190,15678,2961,283,0,0,SustainedHotspot,,High,High,0.131,23015,2198,1,0.99,-0.016,0.15,0,0.01,0.147,19973,1907,1,0.98,225,10.5,0.87,0.18,0.71,0.32,0.48,0.24,0.05,0.02,0,0.06,0.04,0.03,0.04,13,2135,395,419,0.92,0.85,1,0.92,761100,0.727,653326,0.624,5884,0.006,624,0.008,5260,0.006,1117,0.005,-0.0007,-0.0024,-0.0006,-0.0007,742347,0.82,647244,0.715,52121,0.706,41675,0.564,690226,0.83,605569,0.728,214008,0.95,193818,0.912,0.1,0.18,0.2,2.5,0.03,0.38,0.02,0.03,0.883,0.298
"Kent County, MI",26081,Large central metro,"Grand Rapids-Kentwood, MI",Metropolitan,MI,5,656955,0.61,0.066,0.002,0,10338,0.016,0.004,3617,551,55,8.4,0.12,0.72,0.005,3239,493,32,4.9,114273,17394,1162,177,0,0,SustainedHotspot,,High,High,0.206,21040,3203,1,0.88,-0.02,0.09,0,-0.03,0.226,19296,2937,1,0.91,278,17,0.91,0.25,0.92,0.54,0.54,0.23,-0.19,0.03,0,-0.01,0.04,0.03,0,4,1636,194,394,1,1,1,1,388147,0.591,374503,0.57,1359,0.002,49,0.001,1310,0.003,181,0.002,-0.0003,0,-0.0004,-0.0004,387973,0.702,374446,0.678,25093,0.476,26628,0.505,362880,0.726,347818,0.696,83696,0.902,80185,0.864,0.07,0.13,0.14,2.6,0.1,0.11,0,0.03,0.476,0.262
"Monroe County, NY",36055,Large central metro,"Rochester, NY",Metropolitan,NY,2,741770,0.693,0.038,0.002,3,38779,0.052,0.004,3592,484,14,1.9,0.23,0.08,0.004,2918,393,13,1.8,102528,13822,1271,171,0,0,SustainedHotspot,,High,High,0.117,28844,3889,1,0.99,-0.002,0.25,0,0,0.119,23128,3118,1,0.99,270,12.7,0.95,0.14,0.85,0.29,0.49,0.1,-0.08,0,0.01,0.03,0.04,0.05,0.01,6,2118,229,457,1,1,1,1,539489,0.727,500900,0.675,2731,0.004,266,0.005,2465,0.004,394,0.003,-0.0003,-0.0005,-0.0003,-0.0007,523160,0.815,493020,0.768,35644,0.672,32829,0.619,487516,0.828,460191,0.782,128480,0.95,120780,0.912,0.04,0.15,0.18,2.4,0.15,0.09,0,0.04,0.52,0.68
"Bristol County, MA",25005,Large fringe metro,"Providence-Warwick, RI-MA",Metropolitan,MA,1,565217,0.348,0.082,0.002,1,10795,0.019,0.004,3553,629,26,4.6,0.34,0.13,0.004,2649,469,23,4.1,92323,16334,1968,348,5,0,SustainedHotspot,Recent,High,High,0.092,30252,5352,1,0.99,0.007,0.16,0,0,0.085,26174,4631,1,0.99,146,12.9,0.86,0.12,0.9,0.24,0.29,0.04,0.35,0.02,0.03,-0.01,0.05,0.04,0.02,5,1133,78,271,1,1,1,1,402347,0.712,340049,0.602,5471,0.011,199,0.005,5272,0.012,1379,0.014,0.0011,-0.0002,0.0013,0.0002,393515,0.802,336286,0.685,26996,0.651,23123,0.557,366519,0.816,313163,0.697,97956,0.95,79551,0.813,0.03,0.11,0.17,2.5,0.05,0.09,0,0.02,0.525,0.413
