County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 5-11,People initiating vaccination as % of population - last 7 days - ages 5-11,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 5-11,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 5-11,People with at least 1 dose as % of population - ages 5-11,People who are fully vaccinated - ages 5-11,People who are fully vaccinated as % of population - ages 5-11,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Cook County, IL",17031,Large central metro,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan,IL,5,5150233,0.545,0.406,0.016,7,135244,0.026,0.007,14596,283,257,5,-0.54,-0.35,0.009,31838,618,394,7.7,1089942,21163,13497,262,0,12,SustainedHotspot,,High,High,0.038,339710,6596,0,0.98,-0.013,-0.21,-1,0.08,0.051,431372,8376,1,0.9,842,6.2,0.74,0.11,0.75,0.17,-0.34,-0.01,-0.04,-0.02,-0.06,52,13678,1567,0.96,0.96,1,0.98,4144082,0.805,3608403,0.701,5972,0.014,10606,0.002,2527,0.007,8079,0.002,49,0,-0.0019,-0.002,-0.0024,-0.0019,-0.0012,212179,0.493,162010,0.377,3930492,0.891,3446073,0.781,304985,0.818,265015,0.711,3625507,0.898,3181058,0.788,722443,0.931,651370,0.839,0.1,0.15,0.15,2.6,0.23,0.26,0,0.08,0.676,0.734
"Dallas County, TX",48113,Large central metro,"Dallas-Fort Worth-Arlington, TX",Metropolitan,TX,6,2635516,0.348,0.091,0.008,2,40184,0.015,0.006,12293,466,88,3.3,-0.32,-0.04,0.005,18018,684,92,3.5,554406,21036,6127,232,0,5,SustainedHotspot,,High,High,0.234,52740,2001,1,0.96,-0.063,-0.28,0,-0.01,0.297,73750,2798,1,0.98,991,15.1,0.92,0.2,0.96,0.36,-0.29,0,-0.04,-0.01,-0.03,31,6550,823,1,1,1,1,1830487,0.695,1546963,0.587,1256,0.005,4445,0.002,590,0.003,3855,0.002,297,0.001,-0.0042,-0.0017,-0.0021,-0.0017,-0.001,61097,0.231,39891,0.151,1769091,0.812,1506992,0.692,146816,0.656,119640,0.535,1622275,0.83,1387352,0.71,279852,0.95,247598,0.848,0.21,0.17,0.11,2.8,0.23,0.41,0,0.07,0.754,0.6
"Tulsa County, OK",40143,Medium metro,"Tulsa, OK",Metropolitan,OK,6,651552,0.652,0.165,0.002,0,7104,0.011,0.006,11743,1802,19,2.9,-0.07,-0.27,0.003,12617,1936,26,4,161879,24845,1899,291,3,0,SustainedHotspot,,High,High,0.336,13479,2069,1,0.98,-0.084,-0.34,0,0,0.421,20520,3149,1,0.98,371,16.6,0.77,0.22,0.92,0.4,-0.28,0.01,-0.01,0,0.05,13,2230,274,0.92,0.92,1,0.92,487800,0.749,390765,0.6,238,0.004,1172,0.002,154,0.003,1018,0.002,96,0.001,-0.0035,-0.0018,-0.0019,-0.0018,-0.0013,14087,0.22,10241,0.16,473682,0.874,380521,0.702,33223,0.619,27707,0.516,440459,0.902,352814,0.723,110286,0.95,88629,0.919,0.14,0.15,0.15,2.5,0.1,0.13,0.06,0.04,0.616,0.35
"Wake County, NC",37183,Large central metro,"Raleigh-Cary, NC",Metropolitan,NC,4,1111761,0.799,0.106,0.003,1,34540,0.031,0.005,11181,1006,2,0.2,-0.45,-0.9,0.006,20314,1827,21,1.9,271715,24440,969,87,1,5,SustainedHotspot,Recent,High,High,0.19,26029,2341,1,1,-0.059,-0.69,0,0.01,0.249,82989,7465,1,0.99,174,10.9,0.85,0.23,0.92,0.38,-0.51,0,-0.03,0,0.01,4,1598,169,1,1,1,1,1139326,0.95,790076,0.711,1156,0.011,7400,0.008,1450,0.016,5950,0.007,615,0.005,-0.0021,0.0011,0.0037,0.0008,-0.0006,53904,0.525,37971,0.37,1085168,0.95,752064,0.798,87857,0.946,66644,0.718,997311,0.95,685420,0.807,198471,0.95,129030,0.95,0.09,0.1,0.12,2.6,0.2,0.1,0,0.08,0.277,0.273
"Clark County, NV",32003,Large central metro,"Las Vegas-Henderson-Paradise, NV",Metropolitan,NV,9,2266715,1,0.736,0.007,1,21541,0.01,0.005,10778,475,177,7.8,-0.53,0.17,0.006,22841,1008,151,6.7,499077,22018,7043,311,0,4,SustainedHotspot,,High,High,0.202,64423,2842,1,0.95,-0.078,-0.33,-1,0.13,0.28,96862,4273,2,0.82,628,10.9,0.83,0.21,0.92,0.37,-0.4,-0.02,-0.05,0,-0.04,27,5767,666,0.85,0.85,1,0.85,1580758,0.697,1263345,0.557,1366,0.007,6319,0.003,692,0.004,5627,0.003,741,0.002,-0.0011,-0.0007,-0.0012,-0.0006,0,41611,0.202,28318,0.138,1539098,0.801,1235019,0.643,110413,0.628,83827,0.477,1428685,0.818,1151192,0.659,330500,0.95,269349,0.786,0.13,0.14,0.15,2.8,0.12,0.32,0,0.1,0.74,0.634
"Hennepin County, MN",27053,Large central metro,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan,MN,5,1265843,0.348,0.224,0.004,1,45730,0.036,0.005,10226,808,46,3.6,-0.42,-0.15,0.005,17777,1404,54,4.3,283455,22393,2403,190,1,1,SustainedHotspot,Recent,High,High,0.126,55636,4395,1,0.99,-0.048,-0.37,0,0.01,0.175,88792,7014,1,0.98,241,7.8,0.91,0.16,0.84,0.22,-0.35,-0.01,-0.02,-0.05,-0.01,10,3081,306,1,1,1,1,1002233,0.792,916044,0.724,1465,0.014,2820,0.003,376,0.004,2444,0.002,141,0.001,0.0002,-0.0007,-0.001,-0.0007,-0.0002,57762,0.539,46885,0.437,944038,0.875,869079,0.806,65163,0.734,61836,0.696,878875,0.888,807243,0.816,180620,0.95,170749,0.93,0.05,0.11,0.15,2.4,0.14,0.07,0.01,0.07,0.309,0.066
"Wayne County, MI",26163,Large central metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1749343,0.405,0.175,0.005,1,25758,0.015,0.005,9545,546,158,9,-0.43,0.09,0.005,16821,962,145,8.3,383873,21944,7276,416,0,8,SustainedHotspot,,High,High,0.108,57906,3310,0,0.98,-0.085,-0.14,0,0.02,0.193,67134,3838,0,0.95,398,9.2,0.79,0.14,0.81,0.21,-0.14,-0.02,-0.04,0,-0.04,18,4339,548,1,1,1,1,989150,0.565,916805,0.524,549,0.003,2733,0.002,281,0.002,2452,0.002,287,0.001,-0.0008,0.0001,-0.0001,0.0001,-0.0001,6148,0.039,12782,0.08,982960,0.666,904018,0.613,56594,0.409,56734,0.41,926366,0.693,847284,0.634,241598,0.874,223441,0.808,0.07,0.23,0.16,2.6,0.38,0.06,0,0.04,0.872,0.72
"Oklahoma County, OK",40109,Large central metro,"Oklahoma City, OK",Metropolitan,OK,6,797434,0.566,0.202,0.002,1,20174,0.025,0.004,9300,1166,25,3.1,-0.32,-0.04,0.004,13773,1727,26,3.3,185532,23266,2065,259,0,0,SustainedHotspot,,High,High,0.262,16549,2075,0,0.99,-0.077,-0.37,0,-0.01,0.339,26466,3319,0,0.99,448,15.6,0.85,0.23,0.95,0.36,-0.31,0,-0.03,-0.02,-0.05,26,2870,359,0.88,0.88,0.92,0.88,642703,0.806,501727,0.629,419,0.005,1703,0.003,171,0.003,1532,0.003,165,0.001,-0.005,-0.0022,-0.0039,-0.002,-0.0011,22181,0.276,15493,0.193,620444,0.941,486222,0.737,48360,0.749,39660,0.615,572084,0.95,446562,0.751,132938,0.95,101818,0.91,0.14,0.17,0.14,2.6,0.15,0.18,0.03,0.04,0.682,0.304
"Kern County, CA",6029,Medium metro,"Bakersfield, CA",Metropolitan,CA,9,900202,1,0.023,0.003,1,8914,0.01,0.004,8801,978,25,2.8,-0.38,0.56,0.004,14149,1572,16,1.8,216126,24009,1987,221,1,0,SustainedHotspot,Recent,High,High,,25487,2831,,,,-0.31,,,0.223,36826,4091,,,287,29.6,0.91,0.29,0.91,0.35,-0.2,0,-0.02,0.05,0,10,968,142,1,1,1,1,527482,0.586,464540,0.516,893,0.009,2547,0.004,427,0.005,2120,0.003,207,0.002,-0.0009,0.0176,0.0157,0.0179,0.0273,19864,0.191,13703,0.131,507471,0.698,450811,0.62,48371,0.56,42610,0.493,459100,0.716,408201,0.637,90421,0.894,81850,0.809,0.09,0.22,0.11,3.2,0.05,0.55,0.01,0.05,0.966,0.689
"Pima County, AZ",4019,Medium metro,"Tucson, AZ",Metropolitan,AZ,9,1047279,1,0.144,0.003,1,36213,0.035,0.004,8634,824,54,5.2,-0.37,-0.25,0.004,13735,1311,72,6.9,240783,22991,3495,334,0,0,SustainedHotspot,,High,High,0.249,28915,2761,1,0.98,-0.05,-0.12,0,-0.01,0.3,32905,3142,1,0.98,282,12.3,0.87,0.17,0.8,0.29,-0.29,0.01,-0.02,0.03,-0.03,13,2286,323,1,1,1,1,828992,0.792,695551,0.664,1443,0.017,4415,0.005,865,0.012,3550,0.004,501,0.002,-0.0036,0.0008,0.0033,0.0005,0.0006,35465,0.42,20876,0.247,793183,0.876,674458,0.745,59008,0.799,46017,0.623,734175,0.882,628441,0.755,222086,0.95,197510,0.929,0.1,0.18,0.2,2.5,0.03,0.38,0.02,0.03,0.883,0.298
"Hillsborough County, FL",12057,Large central metro,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan,FL,4,1471968,0.461,0.069,0.004,2,40510,0.028,0.004,8569,582,40,2.7,-0.37,-0.6,0.004,13524,919,101,6.9,356575,24224,3315,225,0,7,SustainedHotspot,,High,High,0.233,39108,2657,,,-0.001,-0.17,,,0.234,47224,3208,,,817,19.4,0.82,0.1,0.86,0.16,-0.33,0,-0.02,0.01,-0.01,12,4202,509,1,1,1,1,1073086,0.729,900861,0.612,756,0.006,3130,0.002,319,0.003,2811,0.002,373,0.002,-0.0015,-0.0005,-0.0004,-0.0005,0.0001,30982,0.242,23860,0.187,1041900,0.83,876973,0.699,69143,0.637,59461,0.548,972757,0.848,817512,0.713,234738,0.95,190065,0.888,0.13,0.15,0.15,2.6,0.16,0.3,0,0.04,0.67,0.504
"Mecklenburg County, NC",37119,Large central metro,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan,NC,4,1110356,0.421,0.106,0.003,1,30244,0.027,0.004,8374,754,37,3.3,-0.55,-0.05,0.005,18709,1685,39,3.5,265078,23873,1470,132,1,3,SustainedHotspot,Recent,High,High,0.218,22278,2006,1,0.99,-0.068,-0.58,0,0.08,0.286,52829,4758,1,0.91,204,6.8,0.83,0.17,0.92,0.28,-0.51,0.01,-0.02,0.01,-0.03,9,3018,250,1,1,1,1,974883,0.878,680363,0.613,793,0.008,5461,0.006,746,0.009,4715,0.006,578,0.005,-0.0018,-0.0005,0.0003,-0.0006,0.0005,35986,0.362,24998,0.251,938752,0.95,655322,0.699,67933,0.794,50816,0.594,870819,0.95,604506,0.709,170346,0.95,111825,0.876,0.12,0.13,0.11,2.6,0.32,0.14,0,0.06,0.441,0.407
"Snohomish County, WA",53061,Large fringe metro,"Seattle-Tacoma-Bellevue, WA",Metropolitan,WA,10,822083,0.207,0.108,0.002,0,3577,0.004,0.004,8226,1001,21,2.6,-0.55,-0.46,0.005,18443,2243,39,4.7,142780,17368,958,117,4,0,SustainedHotspot,Recent,High,High,0.943,7401,900,,,0.067,-0.46,,,0.876,13758,1674,,,75,9,0.91,0.16,0.61,0.27,-0.27,0.03,-0.04,0.01,-0.05,4,838,79,1,1,1,1,618278,0.752,566310,0.689,1048,0.015,1935,0.003,314,0.005,1621,0.003,179,0.002,-0.005,-0.0008,-0.0009,-0.0008,-0.0005,29699,0.414,23233,0.324,588496,0.843,543065,0.778,45028,0.746,41288,0.684,543468,0.852,501777,0.787,111437,0.95,103863,0.904,0.06,0.08,0.14,2.7,0.04,0.11,0.01,0.12,0.276,0.186
