County,FIPS code,County type,CBSA,CBSA type,State Abbreviation,FEMA region,Population,Population as a percent of CBSA,Population as a percent of state,Population as a percent of national population,IHE with >5000 full-time enrollment,IHE Full-time enrollment,IHE Full-time enrollment as a percent of the population,Cases as a percent of national total - last 7 days,Cases - last 7 days,Cases per 100k - last 7 days,Deaths - last 7 days,Deaths per 100k - last 7 days,Cases - % change,Deaths - % change,Cases as a percent of national total - previous 7 days,Cases - previous 7 days,Cases per 100k - previous 7 days,Deaths - previous 7 days,Deaths per 100k - previous 7 days,Cumulative cases,Cumulative cases per 100k,Cumulative deaths,Cumulative deaths per 100k,Rapid rise (last 14 days),Number of days of downward case trajectory,Area of Concern Category,Rapid Riser Category,Community Transmission Level - last 7 days,Community Transmission Level - previous 7 days,NAAT positivity rate - last 7 days (may be an underestimate due to delayed reporting),Total NAATs - last 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - last 7 days (may be an underestimate due to delayed reporting),Median test latency - last 7 days,% tests resulted in 3 or fewer days - last 7 days,NAAT positivity rate - absolute change (may be an underestimate due to delayed reporting),Total NAATs - % change (may be an underestimate due to delayed reporting),Testing latency - absolute change,% tests resulted in 3 or fewer days - absolute change,NAAT positivity rate - previous 7 days (may be an underestimate due to delayed reporting),Total NAATs - previous 7 days (may be an underestimate due to delayed reporting),NAATs per 100k - previous 7 days (may be an underestimate due to delayed reporting),Median test latency - previous 7 days,% tests resulted in 3 or fewer days - previous 7 days,Confirmed COVID-19 admissions - last 7 days,Confirmed COVID-19 admissions per 100 inpatient beds - last 7 days,% inpatient beds occupied,% inpatient beds occupied by COVID-19 patient,% staffed adult ICU beds occupied,% staffed adult ICU beds occupied by COVID-19 patient,% ventilators in use,% ventilators in use by COVID-19 patient,Confirmed COVID-19 admissions - percent change,% inpatient beds occupied - absolute change,% inpatient beds occupied by COVID-19 patient - absolute change,% staffed adult ICU beds occupied - absolute change,% staffed adult ICU beds occupied by COVID-19 patient - absolute change,% ventilators in use - absolute change,% ventilators in use by COVID-19 patient - absolute change,Total # of hospital CCNs,Total inpatient beds among hospitals reporting - last 7 days,Total staffed adult ICU beds among hospitals reporting - last 7 days,Total ventilators among hospitals reporting - last 7 days,% hospital CCNs reporting any utilization data at least once - last 7 days,% hospital CCNs reporting all utilization data  at least once - last 7 days,% hospital CCNs ever reporting utilization data,% hospital CCNs reporting COVID-19 admissions at least once - last 7 days,People with at least 1 dose,People with at least 1 dose as % of total population,People who are fully vaccinated,People who are fully vaccinated as % of total population,People initiating vaccination - last 7 days - ages 12+,People initiating vaccination as % of population - last 7 days - ages 12+,People initiating vaccination - last 7 days - ages 12-17,People initiating vaccination as % of population - last 7 days - ages 12-17,People initiating vaccination - last 7 days - ages 18+,People initiating vaccination as % of population - last 7 days - ages 18+,People initiating vaccination - last 7 days - ages 65+,People initiating vaccination as % of population - last 7 days - ages 65+,People initiating vaccination as % of population - absolute change - ages 12+,People initiating vaccination as % of population - absolute change - ages 12-17,People initiating vaccination as % of population - absolute change - ages 18+,People initiating vaccination as % of population - absolute change - ages 65+,People with at least 1 dose - ages 12+,People with at least 1 dose as % of population - ages 12+,People who are fully vaccinated - ages 12+,People who are fully vaccinated as % of population - ages 12+,People with at least 1 dose - ages 12-17,People with at least 1 dose as % of population - ages 12-17,People who are fully vaccinated - ages 12-17,People who are fully vaccinated as % of population - ages 12-17,People with at least 1 dose - ages 18+,People with at least 1 dose as % of population - ages 18+,People who are fully vaccinated - ages 18+,People who are fully vaccinated as % of population - ages 18+,People with at least 1 dose - ages 65+,People with at least 1 dose as % of population - ages 65+,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,% Uninsured,% In Poverty,% Over Age 65,Average household size,% Non-Hispanic Black,% Hispanic,% Non-Hispanic Native American / Alaskan Native,% Non-Hispanic Asian,SVI score,CCVI score
"Salt Lake County, UT",49035,Large central metro,"Salt Lake City, UT",Metropolitan,UT,8,1160437,0.941,0.362,0.003,1,27064,0.023,0.005,2777,239,27,2.3,-0.09,0.8,0.005,3064,264,15,1.3,190297,16399,1130,97,0,0,SustainedHotspot,,High,High,0.099,31326,2700,1,0.99,0.001,0.01,0,0,0.098,31001,2671,1,0.98,166,6,0.67,0.08,0.66,0.24,0.18,0.05,-0.2,-0.01,-0.01,-0.01,-0.01,-0.03,-0.01,14,2770,404,818,0.93,0.86,1,0.93,768539,0.662,677144,0.584,5131,0.005,672,0.006,4459,0.005,590,0.005,0.0011,0.0007,0.0012,0.0006,768274,0.804,676959,0.708,69966,0.669,60785,0.582,698308,0.82,616174,0.724,125150,0.962,112711,0.867,0.11,0.1,0.11,3,0.02,0.19,0.01,0.04,0.323,0.05
"Miami-Dade County, FL",12086,Large central metro,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,FL,4,2716940,0.441,0.127,0.008,3,60195,0.022,0.005,2731,101,120,4.4,-0.23,-0.17,0.006,3564,131,144,5.3,674857,24839,8768,323,0,50,ModerateBurden,,High,High,0.037,113523,4178,,,-0.006,-0.09,,,0.043,125149,4606,,,255,4.2,0.82,0.06,0.73,0.12,0.3,0.04,-0.07,0.01,-0.01,-0.01,-0.03,-0.01,-0.01,22,6135,916,2001,1,0.91,1,1,2411040,0.887,2027846,0.746,18855,0.008,1637,0.009,17218,0.008,3014,0.007,0.0004,0.0003,0.0005,0.0003,2409846,1.026,2027241,0.863,156738,0.86,117662,0.645,2253108,1.04,1909579,0.881,487148,1.076,413317,0.913,0.18,0.18,0.17,3.1,0.15,0.69,0,0.02,0.818,0.814
"Oakland County, MI",26125,Large fringe metro,"Detroit-Warren-Dearborn, MI",Metropolitan,MI,5,1257584,0.291,0.126,0.004,1,17236,0.014,0.005,2666,212,22,1.7,-0.05,0.57,0.004,2793,222,14,1.1,142664,11344,2639,210,0,0,Hotspot,,High,High,0.07,33992,2703,1,0.95,0.002,-0.06,0,0.01,0.069,36231,2881,1,0.94,212,5.7,0.8,0.06,0.76,0.14,0.24,0.03,-0.08,0.01,0,0.03,0,-0.01,0,13,3748,387,724,1,1,1,1,813577,0.647,764592,0.608,1702,0.002,67,0.001,1635,0.002,382,0.002,-0.0596,-0.3001,-0.037,-0.0275,813525,0.745,764579,0.701,51499,0.55,49890,0.532,762026,0.764,714689,0.716,196647,0.903,187234,0.86,0.05,0.09,0.17,2.5,0.14,0.04,0,0.08,0.114,0.156
"Hennepin County, MN",27053,Large central metro,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan,MN,5,1265843,0.348,0.224,0.004,1,45730,0.036,0.005,2647,209,21,1.7,-0.18,0.75,0.005,3213,254,12,0.9,152688,12062,1914,151,0,0,SustainedHotspot,,High,High,0.062,63146,4988,1,0.99,-0.002,-0.07,0,0,0.064,67889,5363,1,0.98,120,4,0.93,0.08,0.89,0.24,0.44,0.09,-0.08,0,0.01,0.01,0.01,0.01,0,10,3029,332,668,1,0.9,1,1,878810,0.694,811442,0.641,3636,0.003,391,0.004,3245,0.003,677,0.004,-0.0005,0.0006,-0.0006,-0.0015,875682,0.812,809046,0.75,58092,0.654,55001,0.619,817590,0.826,754045,0.762,175935,0.958,166517,0.907,0.05,0.11,0.15,2.4,0.14,0.07,0.01,0.07,0.309,0.066
"Allegheny County, PA",42003,Large central metro,"Pittsburgh, PA",Metropolitan,PA,3,1216045,0.525,0.095,0.004,3,61133,0.05,0.005,2612,215,41,3.4,-0.1,0,0.005,2897,238,41,3.4,128202,10543,2267,186,0,1,SustainedHotspot,,High,High,0.07,32856,2702,1,0.98,-0.002,-0.1,0,0.01,0.072,36477,3000,1,0.98,301,6.1,0.88,0.07,0.89,0.15,0.24,0.04,0.07,0,0,0.03,0,-0.02,-0.01,22,4952,588,1150,1,0.95,1,1,941425,0.774,738536,0.607,14646,0.014,526,0.007,14120,0.014,6419,0.027,0.0009,0.001,0.0009,-0.0002,941309,0.884,738477,0.693,50080,0.662,40009,0.529,891229,0.901,698468,0.706,276944,1.177,184916,0.786,0.04,0.12,0.19,2.2,0.13,0.02,0,0.04,0.251,0.11
"Ada County, ID",16001,Medium metro,"Boise City, ID",Metropolitan,ID,10,481587,0.643,0.269,0.001,1,13991,0.029,0.005,2612,542,27,5.6,0.09,-0.32,0.004,2406,500,40,8.3,78178,16233,725,151,0,1,SustainedHotspot,,High,High,0.148,20887,4337,0,0.98,-0.037,-0.11,0,-0.01,0.184,23535,4887,0,0.98,114,8,0.62,0.15,0.9,0.51,0.26,0.11,-0.2,-0.04,-0.04,0.02,0,-0.02,-0.04,6,1421,121,375,1,0.83,1,1,272253,0.565,247959,0.515,,,,,1676,0.005,237,0.003,,,0.0006,-0.0004,,,,,,,,,272112,0.736,247888,0.67,69311,0.963,65778,0.914,0.08,0.11,0.15,2.6,0.01,0.09,0.01,0.03,0.137,0.02
"Suffolk County, NY",36103,Large fringe metro,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan,NY,2,1476601,0.077,0.076,0.004,2,29422,0.02,0.005,2553,173,24,1.6,-0.12,0.04,0.005,2886,195,23,1.6,238801,16172,3596,244,0,22,SustainedHotspot,,High,High,0.034,60254,4081,1,0.95,-0.001,-0.03,0,0,0.035,62088,4205,1,0.95,141,4.8,0.79,0.06,0.64,0.1,0.24,0.05,-0.06,0,0,0,-0.01,0,0,10,2913,399,606,1,0.9,1,1,1073172,0.727,982319,0.665,8856,0.007,702,0.006,8154,0.007,1919,0.007,0.0001,-0.0003,0.0002,0.0002,1073043,0.838,982276,0.767,67602,0.596,60327,0.532,1005441,0.861,921949,0.79,253030,0.989,230284,0.9,0.05,0.07,0.17,3,0.07,0.2,0,0.04,0.215,0.282
"El Paso County, CO",8041,Medium metro,"Colorado Springs, CO",Metropolitan,CO,8,720403,0.966,0.125,0.002,1,15157,0.021,0.004,2471,343,25,3.5,0.01,-0.04,0.004,2436,338,26,3.6,98319,13648,1075,149,0,0,SustainedHotspot,,High,High,0.104,23629,3280,1,0.99,-0.009,0.08,0,0,0.114,21919,3043,1,0.99,147,13.3,0.82,0.16,0.7,0.19,0.32,0.14,-0.06,0,0.01,0.04,0.05,-0.02,0.01,4,1109,66,207,1,0.75,1,1,435202,0.604,390344,0.542,3705,0.006,225,0.004,3480,0.006,335,0.004,0.0009,-0.0002,0.001,-0.0009,434172,0.716,389649,0.643,29039,0.507,25986,0.454,405133,0.738,363663,0.663,85853,0.902,79575,0.836,0.07,0.11,0.13,2.6,0.06,0.18,0.01,0.03,0.393,0.158
"Clark County, NV",32003,Large central metro,"Las Vegas-Henderson-Paradise, NV",Metropolitan,NV,9,2266715,1,0.736,0.007,1,21541,0.01,0.004,2398,106,81,3.6,-0.19,0.01,0.005,2963,131,80,3.5,327885,14465,5862,259,0,64,SustainedHotspot,,High,High,0.067,38473,1697,1,0.97,-0.012,0.13,0,0,0.08,34130,1506,1,0.97,334,5.8,0.78,0.09,0.84,0.18,0.35,0.07,-0.18,-0.01,-0.01,0,-0.03,-0.01,-0.01,26,5769,656,1163,0.96,0.96,1,0.96,1341446,0.592,1110192,0.49,11311,0.006,942,0.005,10369,0.006,2048,0.006,-0.0001,-0.0002,-0.0001,-0.0009,1341412,0.698,1110183,0.578,93272,0.531,69544,0.396,1248140,0.715,1040639,0.596,296308,0.865,254733,0.743,0.13,0.14,0.15,2.8,0.12,0.32,0,0.1,0.74,0.634
"Pierce County, WA",53053,Large fringe metro,"Seattle-Tacoma-Bellevue, WA",Metropolitan,WA,10,904980,0.227,0.119,0.003,0,12697,0.014,0.004,2397,265,23,2.5,0.1,0.21,0.003,2175,240,19,2.1,89677,9909,853,94,0,33,SustainedHotspot,,High,High,0.156,13357,1476,,,0.021,-0.16,,,0.135,15956,1763,,,115,7.8,0.82,0.13,0.93,0.29,0.54,0.16,-0.17,0,-0.01,0,-0.01,0,-0.03,6,1479,191,194,1,1,1,1,556454,0.615,502888,0.556,4336,0.006,382,0.006,3954,0.006,578,0.005,-0.0001,0.0003,-0.0002,-0.0013,556368,0.73,502851,0.66,40029,0.594,34702,0.515,516339,0.743,468149,0.674,117880,0.918,108942,0.848,0.07,0.11,0.14,2.6,0.07,0.11,0.01,0.07,0.487,0.257
"Cuyahoga County, OH",39035,Large central metro,"Cleveland-Elyria, OH",Metropolitan,OH,5,1235072,0.603,0.106,0.004,2,31202,0.025,0.004,2355,191,30,2.4,-0.17,6.5,0.005,2854,231,4,0.3,145040,11743,2442,198,0,15,SustainedHotspot,,High,High,0.088,30008,2430,1,0.99,-0.007,-0.05,0,0,0.095,31510,2551,1,0.99,259,4.8,0.79,0.07,0.81,0.13,0.38,0.06,-0.12,0.07,0,0.02,0.01,0.01,0,22,5358,872,1093,1,0.91,1,1,749430,0.607,704291,0.57,4449,0.004,447,0.005,4002,0.004,601,0.003,0.0002,0.0003,0.0002,0,749400,0.702,704281,0.66,44028,0.508,39504,0.456,705372,0.719,664777,0.678,201708,0.876,194930,0.847,0.06,0.18,0.19,2.3,0.3,0.06,0,0.03,0.681,0.393
"Anchorage Municipality, AK",2020,Medium metro,"Anchorage, AK",Metropolitan,AK,10,288000,0.727,0.394,0.001,1,6903,0.024,0.004,2347,815,19,6.6,-0.02,0.06,0.004,2385,828,18,6.2,54101,18785,317,110,0,2,SustainedHotspot,,High,High,0.108,6937,2409,,,0.001,-0.23,,,0.106,9010,3128,,,73,9.7,0.9,0.13,0.92,0.23,0.23,0.06,0.24,0,0.01,-0.05,0,0,-0.01,4,752,79,243,1,1,1,1,182242,0.633,160035,0.556,1767,0.007,163,0.007,1604,0.007,166,0.005,0.0029,0.0028,0.0029,0.0008,181720,0.755,159689,0.663,12419,0.565,10695,0.487,169301,0.774,148994,0.681,31836,0.943,29736,0.881,0.12,0.09,0.12,2.7,0.05,0.09,0.08,0.1,0.46,0.159
"Riverside County, CA",6065,Large central metro,"Riverside-San Bernardino-Ontario, CA",Metropolitan,CA,9,2470546,0.531,0.063,0.007,2,33576,0.014,0.004,2345,95,35,1.4,-0.14,0.13,0.004,2712,110,31,1.3,370608,15001,5008,203,0,45,HighBurdenResolving,,Substantial,High,0.04,67401,2728,,,-0.008,-0.01,,,0.048,67848,2746,,,175,5.6,0.78,0.09,0.76,0.18,0.24,0.06,-0.06,0.01,-0.01,-0.03,-0.03,-0.03,-0.01,17,3153,388,821,1,1,1,1,1421906,0.576,1239374,0.502,12223,0.006,1883,0.009,10340,0.006,1298,0.004,0.0001,0.0012,0,-0.0003,1418932,0.684,1237622,0.597,112688,0.52,95376,0.44,1306244,0.704,1142246,0.615,326411,0.892,282927,0.773,0.1,0.15,0.15,3.3,0.06,0.5,0,0.07,0.794,0.559
"Kent County, MI",26081,Large central metro,"Grand Rapids-Kentwood, MI",Metropolitan,MI,5,656955,0.61,0.066,0.002,0,10338,0.016,0.004,2326,354,6,0.9,0.13,-0.45,0.003,2061,314,11,1.7,90788,13820,962,146,0,0,SustainedHotspot,,High,High,0.161,17635,2684,1,0.91,0.019,-0.1,0,0,0.142,19664,2993,1,0.92,150,8.9,0.87,0.12,0.9,0.36,0.41,0.12,-0.17,-0.03,0.01,-0.01,-0.01,0.02,0.03,4,1677,144,400,1,1,1,1,378528,0.576,363838,0.554,692,0.001,38,0.001,654,0.001,129,0.001,-0.0004,-0.0006,-0.0004,-0.0003,378509,0.685,363833,0.658,24709,0.468,25148,0.477,353800,0.708,338685,0.678,81987,0.883,78969,0.851,0.07,0.13,0.14,2.6,0.1,0.11,0,0.03,0.476,0.262
